kernal,cut_off,accuracy,recall,f1,overall_score
poly,0.35,0.6864406779661016,0.906060606060606,0.7637292464878672,0.7854101768381917
poly,0.4,0.7084745762711865,0.8575757575757575,0.7669376693766936,0.7776626677412125
poly,0.45,0.7101694915254237,0.8121212121212121,0.7581329561527581,0.7601412199331313
poly,0.5,0.7084745762711865,0.7696969696969697,0.7470588235294118,0.7417434564991893
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.2,0.5661016949152542,0.9787878787878788,0.7161862527716185,0.7536919421582505
rbf,0.25,0.6440677966101694,0.9484848484848485,0.7488038277511961,0.7804521576154047
rbf,0.3,0.6966101694915254,0.9090909090909091,0.7702182284980744,0.7919731023601697
rbf,0.35,0.7084745762711865,0.8787878787878788,0.7712765957446808,0.7861796836012487
rbf,0.4,0.711864406779661,0.8363636363636363,0.7645429362880888,0.7709236598104621
rbf,0.45,0.7101694915254237,0.8,0.7553648068669527,0.7551780994641254
rbf,0.5,0.6932203389830508,0.7515151515151515,0.7326440177252584,0.7257931694078202
poly,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.15,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
poly,0.2,0.5627118644067797,0.996969696969697,0.7183406113537117,0.7593407242433962
poly,0.25,0.5711864406779661,0.9848484848484849,0.7198228128460685,0.7586192461241731
poly,0.3,0.6033898305084746,0.9666666666666667,0.731651376146789,0.7672359577739768
poly,0.35,0.6508474576271186,0.9333333333333333,0.7493917274939174,0.7778575061514564
poly,0.4,0.6813559322033899,0.896969696969697,0.7589743589743589,0.7790999960491486
poly,0.45,0.7016949152542373,0.8636363636363636,0.7640750670241286,0.7764687819715764
poly,0.5,0.7101694915254237,0.8363636363636363,0.7634854771784232,0.770006201689161
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.5610169491525424,0.996969696969697,0.7175572519083969,0.7585146326768788
rbf,0.2,0.5711864406779661,0.9606060606060606,0.7147688838782412,0.7488537950540892
rbf,0.25,0.6237288135593221,0.9242424242424242,0.7331730769230769,0.7603814382416078
rbf,0.3,0.6559322033898305,0.9,0.7452948557089084,0.7670756863662463
rbf,0.35,0.6661016949152543,0.8696969696969697,0.7444876783398184,0.7600954476506808
rbf,0.4,0.6864406779661016,0.8484848484848485,0.7516778523489932,0.7622011262666478
rbf,0.45,0.7067796610169491,0.8303030303030303,0.7600554785020803,0.76571272327402
rbf,0.5,0.7033898305084746,0.803030303030303,0.75177304964539,0.7527310610613892
poly,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.15,0.5644067796610169,1.0,0.7197382769901853,0.7613816855504009
poly,0.2,0.5644067796610169,1.0,0.7197382769901853,0.7613816855504009
poly,0.25,0.5728813559322034,0.9727272727272728,0.7181208053691276,0.7545764780095346
poly,0.3,0.6033898305084746,0.9454545454545454,0.7272727272727273,0.7587057010785824
poly,0.35,0.6322033898305085,0.9121212121212121,0.7350427350427351,0.7597891123314852
poly,0.4,0.6542372881355932,0.8818181818181818,0.7404580152671757,0.7588378284069837
poly,0.45,0.6864406779661016,0.8484848484848485,0.7516778523489932,0.7622011262666478
poly,0.5,0.6915254237288135,0.8181818181818182,0.7479224376731302,0.7525432265279206
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.2,0.5661016949152542,0.990909090909091,0.7186813186813186,0.7585640348352213
rbf,0.25,0.6203389830508474,0.9666666666666667,0.740139211136891,0.775714953618135
rbf,0.3,0.6644067796610169,0.9242424242424242,0.7549504950495048,0.781199899650982
rbf,0.35,0.6796610169491526,0.9030303030303031,0.7592356687898089,0.7806423295897549
rbf,0.4,0.6915254237288135,0.8757575757575757,0.7605263157894737,0.7759364384252877
rbf,0.45,0.711864406779661,0.8575757575757575,0.7690217391304347,0.7794873011619511
rbf,0.5,0.7186440677966102,0.8303030303030303,0.7675070028011204,0.7721513669669203
poly,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.15,0.559322033898305,0.996969696969697,0.7167755991285403,0.7576891099988474
poly,0.2,0.5694915254237288,0.996969696969697,0.7214912280701754,0.7626508168212004
poly,0.25,0.588135593220339,0.9818181818181818,0.7272727272727273,0.7657421674370827
poly,0.3,0.6186440677966102,0.9636363636363636,0.7386759581881532,0.773652129873709
poly,0.35,0.6423728813559322,0.9363636363636364,0.7454764776839565,0.7747376651345084
poly,0.4,0.6728813559322034,0.9121212121212121,0.7572327044025157,0.7807450908186437
poly,0.45,0.6864406779661016,0.8787878787878788,0.7581699346405228,0.7744661637981678
poly,0.5,0.6949152542372882,0.8575757575757575,0.7587131367292226,0.7704013828474228
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
rbf,0.2,0.5796610169491525,0.9939393939393939,0.7256637168141592,0.7664213759009019
rbf,0.25,0.6423728813559322,0.9757575757575757,0.7532163742690058,0.7904489437941712
rbf,0.3,0.6779661016949152,0.9303030303030303,0.7636815920398009,0.7906502413459154
rbf,0.35,0.6983050847457627,0.8909090909090909,0.7676240208877285,0.7856127321808607
rbf,0.4,0.7084745762711865,0.8606060606060606,0.7675675675675675,0.7788827348149381
rbf,0.45,0.7305084745762712,0.8303030303030303,0.7751060820367751,0.7786391956386923
rbf,0.5,0.7305084745762712,0.8,0.7685589519650655,0.7663558088471123
poly,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.15,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
poly,0.2,0.5813559322033899,0.990909090909091,0.7258601553829078,0.7660417261651297
poly,0.25,0.6288135593220339,0.9666666666666667,0.7444574095682615,0.7799792118523206
poly,0.3,0.676271186440678,0.9393939393939394,0.7644882860665844,0.7933844706337339
poly,0.35,0.6932203389830508,0.8909090909090909,0.764629388816645,0.7829196062362622
poly,0.4,0.7237288135593221,0.8484848484848485,0.7745504840940526,0.7822547153794077
poly,0.45,0.7152542372881356,0.7878787878787878,0.7558139534883721,0.7529823262184318
poly,0.5,0.7186440677966102,0.7575757575757576,0.7507507507507507,0.7423235253743729
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.5644067796610169,0.996969696969697,0.7191256830601094,0.7601673865636078
rbf,0.2,0.5745762711864407,0.9575757575757575,0.7157417893544733,0.7492979393722239
rbf,0.25,0.6203389830508474,0.9090909090909091,0.7281553398058253,0.752528410649194
rbf,0.3,0.6779661016949152,0.8909090909090909,0.755784061696658,0.7748864181002214
rbf,0.35,0.6864406779661016,0.8636363636363636,0.7549668874172185,0.7683479763398946
rbf,0.4,0.6966101694915254,0.8393939393939394,0.7557980900409278,0.7639340663087975
rbf,0.45,0.7050847457627119,0.8151515151515152,0.75561797752809,0.7586180794807724
rbf,0.5,0.7,0.7787878787878788,0.743849493487699,0.7408791240918592
poly,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.1,0.5576271186440678,0.996969696969697,0.7159956474428728,0.7568641543522124
poly,0.15,0.5644067796610169,0.990909090909091,0.7178924259055982,0.7577360988252354
poly,0.2,0.5864406779661017,0.9636363636363636,0.7227272727272727,0.7576014381099127
poly,0.25,0.6322033898305085,0.9272727272727272,0.738238841978287,0.7659049863605075
poly,0.3,0.6542372881355932,0.8909090909090909,0.7424242424242423,0.7625235404896421
poly,0.35,0.688135593220339,0.8606060606060606,0.7553191489361702,0.7680202675875233
poly,0.4,0.6966101694915254,0.8363636363636363,0.7551299589603284,0.7627012549384968
poly,0.45,0.7016949152542373,0.7909090909090909,0.7478510028653295,0.7468183363428859
poly,0.5,0.7135593220338983,0.7696969696969697,0.7503692762186115,0.7445418559831598
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.5644067796610169,0.9939393939393939,0.7185104052573932,0.7589521929526013
rbf,0.2,0.6016949152542372,0.9515151515151515,0.7276940903823871,0.7603013857172586
rbf,0.25,0.6372881355932203,0.9030303030303031,0.7358024691358025,0.7587069692531087
rbf,0.3,0.6542372881355932,0.8757575757575757,0.7391304347826088,0.7563750995585926
rbf,0.35,0.6745762711864407,0.8545454545454545,0.7460317460317459,0.7583844905878804
rbf,0.4,0.6864406779661016,0.8242424242424242,0.746227709190672,0.7523036037997327
rbf,0.45,0.6949152542372882,0.7878787878787878,0.7428571428571429,0.7418837283244063
rbf,0.5,0.7033898305084746,0.7575757575757576,0.7407407407407408,0.7339021096083244
poly,0.05,0.5576271186440678,0.996969696969697,0.7159956474428728,0.7568641543522124
poly,0.1,0.559322033898305,0.996969696969697,0.7167755991285403,0.7576891099988474
poly,0.15,0.5677966101694916,0.9939393939393939,0.7200878155872668,0.7606079398987173
poly,0.2,0.6,0.9666666666666667,0.7299771167048055,0.7655479277904907
poly,0.25,0.6322033898305085,0.9303030303030303,0.7388688327316486,0.7671250842883959
poly,0.3,0.6610169491525424,0.896969696969697,0.7474747474747474,0.7684871311989956
poly,0.35,0.6847457627118644,0.8666666666666667,0.7546174142480211,0.7686766145421841
poly,0.4,0.6864406779661016,0.8242424242424242,0.746227709190672,0.7523036037997327
poly,0.45,0.6932203389830508,0.7757575757575758,0.7388167388167387,0.7359315511857885
poly,0.5,0.6915254237288135,0.7272727272727273,0.7250755287009064,0.7146245599008157
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.2,0.5779661016949152,0.9878787878787879,0.7236403995560488,0.7631617630432507
rbf,0.25,0.6067796610169491,0.9515151515151515,0.7302325581395348,0.7628424568905453
rbf,0.3,0.6559322033898305,0.9181818181818182,0.7490729295426453,0.7743956503714312
rbf,0.35,0.6813559322033899,0.9121212121212121,0.7620253164556962,0.7851674869267661
rbf,0.4,0.688135593220339,0.8787878787878788,0.7591623036649215,0.7753619252243799
rbf,0.45,0.7101694915254237,0.8545454545454545,0.7673469387755103,0.7773539616154629
rbf,0.5,0.7135593220338983,0.8303030303030303,0.7642956764295677,0.7693860095888322
poly,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.1,0.5627118644067797,1.0,0.7189542483660131,0.7605553709242643
poly,0.15,0.5627118644067797,0.996969696969697,0.7183406113537117,0.7593407242433962
poly,0.2,0.5661016949152542,0.990909090909091,0.7186813186813186,0.7585640348352213
poly,0.25,0.5864406779661017,0.9727272727272728,0.7246049661399547,0.7612576389444431
poly,0.3,0.6186440677966102,0.9606060606060606,0.738067520372526,0.772439216258399
poly,0.35,0.6474576271186441,0.9424242424242424,0.7493975903614459,0.7797598199681107
poly,0.4,0.6627118644067796,0.8939393939393939,0.7477820025348542,0.7681444202936759
poly,0.45,0.6864406779661016,0.8636363636363636,0.7549668874172185,0.7683479763398946
poly,0.5,0.7067796610169491,0.8606060606060606,0.7665317139001349,0.7779724785077148
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.2,0.5745762711864407,1.0,0.7244785949506037,0.7663516220456815
rbf,0.25,0.6152542372881356,0.9666666666666667,0.7375722543352602,0.7731643860966875
rbf,0.3,0.6644067796610169,0.9272727272727272,0.7555555555555555,0.7824116874964332
rbf,0.35,0.6830508474576271,0.9090909090909091,0.7623888182973316,0.7848435249486226
rbf,0.4,0.7050847457627119,0.8909090909090909,0.7716535433070867,0.7892157933262965
rbf,0.45,0.7220338983050848,0.8545454545454545,0.7747252747252747,0.7837682091919379
rbf,0.5,0.7169491525423729,0.8090909090909091,0.7617689015691869,0.7626029877341564
poly,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.1,0.5627118644067797,1.0,0.7189542483660131,0.7605553709242643
poly,0.15,0.5661016949152542,1.0,0.7205240174672489,0.7622085707941677
poly,0.2,0.5677966101694916,0.990909090909091,0.7194719471947195,0.759392549424434
poly,0.25,0.5983050847457627,0.9666666666666667,0.7291428571428571,0.7647048695184289
poly,0.3,0.6610169491525424,0.9515151515151515,0.7584541062801933,0.7903287356492958
poly,0.35,0.6864406779661016,0.9090909090909091,0.7643312101910829,0.7866209324160313
poly,0.4,0.7084745762711865,0.8818181818181818,0.7718832891246684,0.7873920157380123
poly,0.45,0.7186440677966102,0.8333333333333334,0.7681564245810055,0.7733779419036496
poly,0.5,0.7050847457627119,0.7848484848484848,0.7485549132947977,0.7461627146353313
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.2,0.5677966101694916,0.990909090909091,0.7194719471947195,0.759392549424434
rbf,0.25,0.6135593220338983,0.9575757575757575,0.7348837209302325,0.768672933513296
rbf,0.3,0.6711864406779661,0.9363636363636364,0.7610837438423645,0.7895446069613223
rbf,0.35,0.6915254237288135,0.9121212121212121,0.7678571428571429,0.7905012595690563
rbf,0.4,0.6966101694915254,0.8848484848484849,0.765399737876802,0.7822861307389374
rbf,0.45,0.7016949152542373,0.8606060606060606,0.7634408602150538,0.775247278691784
rbf,0.5,0.7,0.8303030303030303,0.7558620689655173,0.7620550330895158
poly,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.15,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
poly,0.2,0.5711864406779661,0.9787878787878788,0.7185761957730812,0.756183505079642
poly,0.25,0.6050847457627119,0.9606060606060606,0.7312572087658592,0.7656493383782106
poly,0.3,0.6389830508474577,0.9424242424242424,0.7449101796407185,0.7754391576374728
poly,0.35,0.6627118644067796,0.9272727272727272,0.7546239210850801,0.781536170921529
poly,0.4,0.6949152542372882,0.906060606060606,0.7686375321336761,0.7898711308105235
poly,0.45,0.7033898305084746,0.8818181818181818,0.7688243064729193,0.7846774395998586
poly,0.5,0.7033898305084746,0.8515151515151516,0.762550881953867,0.7724852879924976
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.559322033898305,0.996969696969697,0.7167755991285403,0.7576891099988474
rbf,0.2,0.5830508474576271,0.9848484848484849,0.7254464285714285,0.7644485869591802
rbf,0.25,0.6457627118644068,0.9545454545454546,0.7508939213349225,0.7837340292482614
rbf,0.3,0.6593220338983051,0.9030303030303031,0.7478042659974906,0.7700522009753663
rbf,0.35,0.6711864406779661,0.8757575757575757,0.7487046632124352,0.7652162265493256
rbf,0.4,0.6932203389830508,0.8606060606060606,0.7583444592790386,0.7707236196227166
rbf,0.45,0.711864406779661,0.8424242424242424,0.7658402203856749,0.7733762898631928
rbf,0.5,0.7186440677966102,0.8121212121212121,0.7635327635327636,0.7647660144835285
poly,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.15,0.5644067796610169,0.996969696969697,0.7191256830601094,0.7601673865636078
poly,0.2,0.5864406779661017,0.9848484848484849,0.727069351230425,0.7661195046816704
poly,0.25,0.6305084745762712,0.9575757575757575,0.7435294117647058,0.7772045479722448
poly,0.3,0.6728813559322034,0.9303030303030303,0.7608426270136306,0.7880090044162881
poly,0.35,0.6694915254237288,0.8606060606060606,0.744429882044561,0.7581758226914501
poly,0.4,0.6949152542372882,0.8454545454545455,0.7560975609756098,0.7654891202224811
poly,0.45,0.711864406779661,0.8151515151515152,0.7598870056497175,0.762300975860298
poly,0.5,0.7067796610169491,0.7696969696969697,0.7459618208516887,0.7408128171885359
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.2,0.5711864406779661,0.9878787878787879,0.7204419889502763,0.7598357391690101
rbf,0.25,0.6457627118644068,0.9606060606060606,0.7520759193357057,0.7861482306020577
rbf,0.3,0.7033898305084746,0.9333333333333333,0.7787610619469028,0.8051614085962369
rbf,0.35,0.7186440677966102,0.9,0.7815789473684212,0.8000743383883439
rbf,0.4,0.7237288135593221,0.8696969696969697,0.7788331071913162,0.7907529634825359
rbf,0.45,0.7406779661016949,0.8545454545454545,0.7866108786610878,0.7939447664360791
rbf,0.5,0.7288135593220338,0.8090909090909091,0.7694524495677233,0.769118972660222
poly,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.15,0.559322033898305,0.996969696969697,0.7167755991285403,0.7576891099988474
poly,0.2,0.5779661016949152,0.990909090909091,0.7242524916943522,0.7643758947661196
poly,0.25,0.6305084745762712,0.9696969696969697,0.745920745920746,0.7820420633979955
poly,0.3,0.676271186440678,0.9393939393939394,0.7644882860665844,0.7933844706337339
poly,0.35,0.7135593220338983,0.9151515151515152,0.7813712807244502,0.8033607059699545
poly,0.4,0.7288135593220338,0.8666666666666667,0.7814207650273224,0.7923003303386743
poly,0.45,0.7423728813559322,0.8393939393939394,0.7847025495750708,0.7888231234416475
poly,0.5,0.7186440677966102,0.7818181818181819,0.7565982404692083,0.7523534966946669
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.2,0.5711864406779661,0.990909090909091,0.721058434399118,0.7610513219953917
rbf,0.25,0.6508474576271186,0.9545454545454546,0.7535885167464115,0.7863271429729949
rbf,0.3,0.6966101694915254,0.9212121212121213,0.7725540025412961,0.7967920977483143
rbf,0.35,0.7135593220338983,0.896969696969697,0.7779237844940866,0.7961509344992272
rbf,0.4,0.7152542372881356,0.8575757575757575,0.771117166212534,0.7813157203588089
rbf,0.45,0.7254237288135593,0.8212121212121212,0.7698863636363636,0.7721740712206814
rbf,0.5,0.7288135593220338,0.796969696969697,0.7667638483965014,0.7641823682294108
poly,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.1,0.5576271186440678,0.996969696969697,0.7159956474428728,0.7568641543522124
poly,0.15,0.5610169491525424,0.9939393939393939,0.7169398907103824,0.757298744600773
poly,0.2,0.5949152542372881,0.9787878787878788,0.7299435028248589,0.7678822119500085
poly,0.25,0.6389830508474577,0.9484848484848485,0.7461263408820024,0.7778647467381029
poly,0.3,0.6796610169491526,0.9121212121212121,0.7610619469026548,0.7842813919910064
poly,0.35,0.7135593220338983,0.8939393939393939,0.77733860342556,0.7949457731329508
poly,0.4,0.7322033898305085,0.8606060606060606,0.7823691460055097,0.7917261988140263
poly,0.45,0.7338983050847457,0.8212121212121212,0.7753934191702433,0.7768346151557034
poly,0.5,0.7220338983050848,0.7666666666666667,0.7552238805970151,0.7479748151895889
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.5576271186440678,0.996969696969697,0.7159956474428728,0.7568641543522124
rbf,0.2,0.5813559322033899,0.9878787878787879,0.7252502780867631,0.7648283327229803
rbf,0.25,0.6254237288135593,0.9242424242424242,0.7340553549939832,0.7612405026833223
rbf,0.3,0.652542372881356,0.8939393939393939,0.7421383647798742,0.762873377200208
rbf,0.35,0.6661016949152543,0.8727272727272727,0.7451487710219923,0.7613259128881732
rbf,0.4,0.688135593220339,0.8545454545454545,0.7540106951871657,0.765563914317653
rbf,0.45,0.6847457627118644,0.8181818181818182,0.7438016528925621,0.7489097445954149
rbf,0.5,0.6745762711864407,0.7696969696969697,0.7257142857142858,0.7233291755325654
poly,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.15,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
poly,0.2,0.5661016949152542,0.996969696969697,0.7199124726477024,0.7609946215108844
poly,0.25,0.576271186440678,0.990909090909091,0.7234513274336283,0.7635438682611323
poly,0.3,0.5915254237288136,0.9636363636363636,0.7251995438996579,0.760120443754945
poly,0.35,0.6254237288135593,0.9363636363636364,0.7365911799761622,0.766126181717786
poly,0.4,0.6474576271186441,0.896969696969697,0.74,0.7614757746961137
poly,0.45,0.6627118644067796,0.8696969696969697,0.7425614489003881,0.7583234276680458
poly,0.5,0.6796610169491526,0.8484848484848485,0.7476635514018691,0.7586031389452902
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.2,0.5745762711864407,0.9939393939393939,0.7232635060639472,0.7639263903965938
rbf,0.25,0.6135593220338983,0.9363636363636364,0.7304964539007093,0.7601398040994146
rbf,0.3,0.6406779661016949,0.9,0.7369727047146403,0.7592168902721118
rbf,0.35,0.6576271186440678,0.8848484848484849,0.7430025445292621,0.7618260493406049
rbf,0.4,0.6728813559322034,0.8606060606060606,0.7463863337713535,0.7599579167698725
rbf,0.45,0.6745762711864407,0.8242424242424242,0.7391304347826086,0.7459830434038245
rbf,0.5,0.6711864406779661,0.7848484848484848,0.7275280898876404,0.7278543384713637
poly,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.15,0.5627118644067797,1.0,0.7189542483660131,0.7605553709242643
poly,0.2,0.5627118644067797,1.0,0.7189542483660131,0.7605553709242643
poly,0.25,0.5694915254237288,1.0,0.7221006564551423,0.7638640606262904
poly,0.3,0.5864406779661017,0.9878787878787879,0.7276785714285715,0.7673326790911537
poly,0.35,0.6152542372881356,0.9575757575757575,0.7357392316647264,0.7695230755095398
poly,0.4,0.6288135593220339,0.9363636363636364,0.7383512544802868,0.7678428167219856
poly,0.45,0.6474576271186441,0.9030303030303031,0.7412935323383084,0.7639271541624185
poly,0.5,0.6559322033898305,0.8696969696969697,0.7387387387387389,0.7547893039418464
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
rbf,0.2,0.5728813559322034,0.9939393939393939,0.7224669603524229,0.7630959034080066
rbf,0.25,0.6254237288135593,0.9363636363636364,0.7365911799761622,0.766126181717786
rbf,0.3,0.6864406779661016,0.9121212121212121,0.7649301143583228,0.7878306681485455
rbf,0.35,0.7101694915254237,0.8787878787878788,0.7723035952063914,0.7870869885065646
rbf,0.4,0.7254237288135593,0.8545454545454545,0.7768595041322314,0.7856095624970818
rbf,0.45,0.7271186440677966,0.8181818181818182,0.7703281027104136,0.7718761883200095
rbf,0.5,0.7237288135593221,0.7848484848484848,0.7606461086637298,0.7564078023571789
poly,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
poly,0.1,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
poly,0.15,0.5644067796610169,0.990909090909091,0.7178924259055982,0.7577360988252354
poly,0.2,0.5813559322033899,0.9727272727272728,0.7221597300337458,0.7587476449881362
poly,0.25,0.6423728813559322,0.9212121212121213,0.7423687423687425,0.7686512483122653
poly,0.3,0.6830508474576271,0.8848484848484849,0.7574578469520105,0.7751190597527075
poly,0.35,0.7050847457627119,0.8454545454545455,0.762295081967213,0.7709447910614902
poly,0.4,0.711864406779661,0.7848484848484848,0.752906976744186,0.7498732894574439
poly,0.45,0.7084745762711865,0.7393939393939394,0.7393939393939394,0.7290874850196883
poly,0.5,0.7033898305084746,0.706060606060606,0.7269890795631826,0.7121465053774211
rbf,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
rbf,0.2,0.5830508474576271,0.996969696969697,0.7278761061946902,0.7692988835406714
rbf,0.25,0.6491525423728813,0.9575757575757575,0.7532777115613826,0.7866686705033404
rbf,0.3,0.6813559322033899,0.9151515151515152,0.7626262626262625,0.7863779033270558
rbf,0.35,0.6949152542372882,0.8939393939393939,0.7662337662337662,0.7850294714701495
rbf,0.4,0.7050847457627119,0.8636363636363636,0.7661290322580644,0.77828338055238
rbf,0.45,0.7152542372881356,0.8242424242424242,0.7640449438202247,0.7678472017835949
rbf,0.5,0.7084745762711865,0.793939393939394,0.7528735632183907,0.7517625111429904
poly,0.05,0.5576271186440678,0.996969696969697,0.7159956474428728,0.7568641543522124
poly,0.1,0.5559322033898305,0.9939393939393939,0.7145969498910675,0.7548228490734306
poly,0.15,0.559322033898305,0.9878787878787879,0.7149122807017543,0.7540377008262823
poly,0.2,0.5745762711864407,0.9818181818181818,0.7208008898776418,0.7590651142940881
poly,0.25,0.6288135593220339,0.9606060606060606,0.7432590855803048,0.7775595685027997
poly,0.3,0.6627118644067796,0.9212121212121213,0.7534076827757125,0.7791105561315378
poly,0.35,0.6966101694915254,0.8909090909090909,0.7666232073011734,0.7847141559005966
poly,0.4,0.6898305084745763,0.8303030303030303,0.749658002735978,0.7565971805045283
poly,0.45,0.6949152542372882,0.7848484848484848,0.7421203438395416,0.7406280276417716
poly,0.5,0.7033898305084746,0.7696969696969697,0.7437774524158126,0.7389547508737523
