depth,n_tree,learning_rate,cut_off,accuracy,recall,f1,overall_score
9,300,0.01,0.5,0.6661016949152543,0.7242424242424242,0.7081481481481482,0.6994974224352756
9,300,0.001,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,300,0.001,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,300,0.001,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,300,0.001,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,300,0.001,0.25,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,300,0.001,0.3,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,300,0.001,0.35,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,300,0.001,0.4,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,300,0.001,0.45,0.6169491525423729,0.9363636363636364,0.7322274881516587,0.7618467590192227
9,300,0.001,0.5,0.6423728813559322,0.8424242424242424,0.7249022164276401,0.7365664467359382
3,500,0.1,0.05,0.5627118644067797,0.9818181818181818,0.7152317880794701,0.753253944768144
3,500,0.1,0.1,0.5711864406779661,0.9636363636363636,0.7154105736782902,0.7500777926642067
3,500,0.1,0.15,0.6033898305084746,0.9484848484848485,0.7279069767441861,0.7599272185791698
3,500,0.1,0.2,0.6254237288135593,0.9303030303030303,0.7353293413173653,0.7636853668113183
3,500,0.1,0.25,0.6389830508474577,0.896969696969697,0.7354037267080746,0.7571188248417431
3,500,0.1,0.3,0.6474576271186441,0.8666666666666667,0.7333333333333335,0.7491525423728814
3,500,0.1,0.35,0.6491525423728813,0.8303030303030303,0.7258278145695364,0.7350944624151494
3,500,0.1,0.4,0.6440677966101694,0.7787878787878788,0.7099447513812155,0.710933475593088
3,500,0.1,0.45,0.6559322033898305,0.7606060606060606,0.7120567375886525,0.7095316671948478
3,500,0.1,0.5,0.6559322033898305,0.7242424242424242,0.7019089574155654,0.6940278616826068
3,500,0.01,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.01,0.1,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
3,500,0.01,0.15,0.5677966101694916,0.9818181818181818,0.7176079734219271,0.7557409218032002
3,500,0.01,0.2,0.5932203389830508,0.9727272727272728,0.7278911564625851,0.7646129227243029
3,500,0.01,0.25,0.6067796610169491,0.9393939393939394,0.7276995305164319,0.7579577103091069
3,500,0.01,0.3,0.6406779661016949,0.9272727272727272,0.7427184466019418,0.7702230466587879
3,500,0.01,0.35,0.6610169491525424,0.8848484848484849,0.7448979591836734,0.7635877977282335
3,500,0.01,0.4,0.6830508474576271,0.8484848484848485,0.7496653279785811,0.7604003413070188
3,500,0.01,0.45,0.6983050847457627,0.793939393939394,0.7464387464387465,0.7462277417079678
3,500,0.01,0.5,0.6966101694915254,0.7515151515151515,0.7348148148148147,0.7276467119404972
3,500,0.001,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.001,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.001,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.001,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.001,0.25,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.001,0.3,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.001,0.35,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.001,0.4,0.5813559322033899,0.9757575757575757,0.722783389450056,0.7599656324703404
3,500,0.001,0.45,0.6033898305084746,0.9727272727272728,0.7328767123287672,0.7696646051881716
3,500,0.001,0.5,0.6728813559322034,0.8909090909090909,0.7528809218950064,0.7722237895787668
5,500,0.1,0.05,0.5966101694915255,0.9515151515151515,0.7251732101616628,0.7577661770561134
5,500,0.1,0.1,0.6169491525423729,0.9090909090909091,0.7263922518159805,0.7508107711497543
5,500,0.1,0.15,0.6203389830508474,0.8909090909090909,0.7241379310344828,0.7451286683314736
5,500,0.1,0.2,0.6288135593220339,0.8606060606060606,0.7217280813214739,0.7370492337498561
5,500,0.1,0.25,0.6254237288135593,0.8181818181818182,0.709592641261498,0.7177327294189585
5,500,0.1,0.3,0.6288135593220339,0.793939393939394,0.7052489905787348,0.7093339812800542
5,500,0.1,0.35,0.6220338983050847,0.7575757575757576,0.6915629322268326,0.6903908627025584
5,500,0.1,0.4,0.6288135593220339,0.7393939393939394,0.6902404526166903,0.6861493171108878
5,500,0.1,0.45,0.6338983050847458,0.7121212121212122,0.685131195335277,0.677050237513745
5,500,0.1,0.5,0.635593220338983,0.6818181818181818,0.6766917293233083,0.6647010438268244
5,500,0.01,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.01,0.1,0.5627118644067797,0.996969696969697,0.7183406113537117,0.7593407242433962
5,500,0.01,0.15,0.5830508474576271,0.9757575757575757,0.7235955056179775,0.7608013096110602
5,500,0.01,0.2,0.611864406779661,0.9575757575757575,0.7340301974448316,0.7678234539334167
5,500,0.01,0.25,0.6169491525423729,0.9212121212121213,0.7290167865707433,0.7557260201084125
5,500,0.01,0.3,0.6372881355932203,0.8878787878787879,0.7324999999999998,0.7525556411573361
5,500,0.01,0.35,0.6677966101694915,0.8696969696969697,0.7454545454545455,0.7609827084403356
5,500,0.01,0.4,0.676271186440678,0.8333333333333334,0.7422402159244263,0.7506149118994792
5,500,0.01,0.45,0.676271186440678,0.7787878787878788,0.7290780141843972,0.7280456931376512
5,500,0.01,0.5,0.6830508474576271,0.7393939393939394,0.7229629629629629,0.7151359166048432
5,500,0.001,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.001,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.001,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.001,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.001,0.25,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.001,0.3,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.001,0.35,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.001,0.4,0.5898305084745763,0.9787878787878788,0.7274774774774775,0.7653652882466441
5,500,0.001,0.45,0.6474576271186441,0.9333333333333333,0.7475728155339806,0.776121258661986
5,500,0.001,0.5,0.6813559322033899,0.8696969696969697,0.753280839895013,0.7681112472651241
7,500,0.1,0.05,0.6203389830508474,0.8696969696969697,0.7192982456140352,0.7364447327872842
7,500,0.1,0.1,0.6254237288135593,0.8393939393939394,0.7148387096774194,0.7265521259616393
7,500,0.1,0.15,0.6305084745762712,0.8151515151515152,0.7116402116402116,0.719100067122666
7,500,0.1,0.2,0.6305084745762712,0.7909090909090909,0.7054054054054055,0.7089409902969225
7,500,0.1,0.25,0.6389830508474577,0.7848484848484848,0.7086183310533516,0.7108166222497646
7,500,0.1,0.3,0.6491525423728813,0.7727272727272727,0.7112970711297071,0.7110589620766204
7,500,0.1,0.35,0.6457627118644068,0.7484848484848485,0.7027027027027027,0.6989834210173194
7,500,0.1,0.4,0.6423728813559322,0.7212121212121212,0.6928675400291121,0.6854841808657218
7,500,0.1,0.45,0.6508474576271186,0.703030303030303,0.6925373134328359,0.6821383580300858
7,500,0.1,0.5,0.6508474576271186,0.693939393939394,0.6897590361445782,0.6781819625703637
7,500,0.01,0.05,0.559322033898305,0.996969696969697,0.7167755991285403,0.7576891099988474
7,500,0.01,0.1,0.5847457627118644,0.990909090909091,0.7274749721913237,0.7677099419374264
7,500,0.01,0.15,0.5983050847457627,0.9484848484848485,0.7253765932792583,0.7573888421699565
7,500,0.01,0.2,0.6254237288135593,0.9303030303030303,0.7353293413173653,0.7636853668113183
7,500,0.01,0.25,0.6406779661016949,0.906060606060606,0.7382716049382716,0.7616700590335242
7,500,0.01,0.3,0.635593220338983,0.8727272727272727,0.7281921618204805,0.7455042182955788
7,500,0.01,0.35,0.652542372881356,0.8424242424242424,0.7306176084099868,0.7418614079051951
7,500,0.01,0.4,0.6593220338983051,0.8151515151515152,0.7280108254397835,0.7341614581632013
7,500,0.01,0.45,0.6711864406779661,0.7727272727272727,0.7244318181818181,0.7227818438623522
7,500,0.01,0.5,0.6898305084745763,0.7363636363636363,0.7264573991031391,0.7175505146471174
7,500,0.001,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,500,0.001,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,500,0.001,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,500,0.001,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,500,0.001,0.25,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,500,0.001,0.3,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,500,0.001,0.35,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,500,0.001,0.4,0.6169491525423729,0.9666666666666667,0.7384259259259259,0.7740139150449886
7,500,0.001,0.45,0.6406779661016949,0.9121212121212121,0.7395577395577395,0.7641189725935488
7,500,0.001,0.5,0.6542372881355932,0.8333333333333334,0.7294429708222813,0.739004530763736
9,500,0.1,0.05,0.6220338983050847,0.8121212121212121,0.7061923583662715,0.7134491562641895
9,500,0.1,0.1,0.6389830508474577,0.793939393939394,0.7109905020352782,0.7146376489407099
9,500,0.1,0.15,0.635593220338983,0.7666666666666667,0.7018030513176144,0.7013543127744214
9,500,0.1,0.2,0.6406779661016949,0.7545454545454545,0.7014084507042253,0.6988772904504582
9,500,0.1,0.25,0.6406779661016949,0.7454545454545455,0.6988636363636364,0.6949987159732922
9,500,0.1,0.3,0.6440677966101694,0.7303030303030303,0.6965317919075146,0.6903008729402381
9,500,0.1,0.35,0.6491525423728813,0.7242424242424242,0.6978102189781022,0.6904017285311359
9,500,0.1,0.4,0.6576271186440678,0.7121212121212122,0.699404761904762,0.6897176975566807
9,500,0.1,0.45,0.6559322033898305,0.703030303030303,0.6956521739130436,0.684871560111059
9,500,0.1,0.5,0.6440677966101694,0.6787878787878788,0.6808510638297872,0.6679022464092785
9,500,0.01,0.05,0.576271186440678,0.990909090909091,0.7234513274336283,0.7635438682611323
9,500,0.01,0.1,0.6135593220338983,0.9666666666666667,0.7367205542725174,0.7723155143243607
9,500,0.01,0.15,0.6338983050847458,0.9363636363636364,0.7410071942446044,0.7704230452309956
9,500,0.01,0.2,0.6389830508474577,0.896969696969697,0.7354037267080746,0.7571188248417431
9,500,0.01,0.25,0.6508474576271186,0.8666666666666667,0.7352185089974294,0.7509108777637382
9,500,0.01,0.3,0.6576271186440678,0.8363636363636363,0.7320954907161803,0.7420287485746281
9,500,0.01,0.35,0.6542372881355932,0.793939393939394,0.7197802197802198,0.7226523006184024
9,500,0.01,0.4,0.6593220338983051,0.7696969696969697,0.7165021156558533,0.7151737064170427
9,500,0.01,0.45,0.6627118644067796,0.7545454545454545,0.7144906743185079,0.7105826644235806
9,500,0.01,0.5,0.6796610169491526,0.7333333333333333,0.7191679049034175,0.7107207517286346
9,500,0.001,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,500,0.001,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,500,0.001,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,500,0.001,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,500,0.001,0.25,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,500,0.001,0.3,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,500,0.001,0.35,0.5796610169491525,0.990909090909091,0.7250554323725056,0.7652085134102498
9,500,0.001,0.4,0.6305084745762712,0.9484848484848485,0.7417061611374407,0.7735664947328535
9,500,0.001,0.45,0.6372881355932203,0.8848484848484849,0.7318295739348372,0.7513220647921809
9,500,0.001,0.5,0.652542372881356,0.793939393939394,0.718792866941015,0.7217582112539217
3,1000,0.1,0.05,0.5677966101694916,0.9636363636363636,0.7138047138047139,0.7484125625368563
3,1000,0.1,0.1,0.5932203389830508,0.9333333333333333,0.719626168224299,0.748726613513561
3,1000,0.1,0.15,0.611864406779661,0.9090909090909091,0.7237635705669481,0.7482396288125059
3,1000,0.1,0.2,0.6186440677966102,0.8727272727272727,0.7191011235955056,0.7368241547064628
3,1000,0.1,0.25,0.6271186440677966,0.8424242424242424,0.7164948453608248,0.7286792439509546
3,1000,0.1,0.3,0.6389830508474577,0.8181818181818182,0.7171314741035858,0.7247654477109539
3,1000,0.1,0.35,0.6389830508474577,0.7909090909090909,0.7102040816326531,0.7133654077964006
3,1000,0.1,0.4,0.6372881355932203,0.7666666666666667,0.7027777777777778,0.7022441933458884
3,1000,0.1,0.45,0.6423728813559322,0.7393939393939394,0.6981402002861231,0.6933023403453316
3,1000,0.1,0.5,0.6338983050847458,0.693939393939394,0.6795252225519288,0.6691209738586895
3,1000,0.01,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.01,0.1,0.5677966101694916,0.9939393939393939,0.7200878155872668,0.7606079398987173
3,1000,0.01,0.15,0.5779661016949152,0.9727272727272728,0.7205387205387206,0.7570773649869696
3,1000,0.01,0.2,0.5983050847457627,0.9575757575757575,0.7272727272727273,0.7610511898647493
3,1000,0.01,0.25,0.6186440677966102,0.9272727272727272,0.7311827956989246,0.7590331969227541
3,1000,0.01,0.3,0.6338983050847458,0.9151515151515152,0.7365853658536585,0.7618783953633065
3,1000,0.01,0.35,0.6508474576271186,0.8696969696969697,0.7358974358974358,0.7521472877405081
3,1000,0.01,0.4,0.6830508474576271,0.8393939393939394,0.747638326585695,0.7566943711457538
3,1000,0.01,0.45,0.6966101694915254,0.8,0.7468175388967468,0.7478092361294241
3,1000,0.01,0.5,0.6864406779661016,0.7363636363636363,0.7242921013412817,0.7156988052236732
3,1000,0.001,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.001,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.001,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.001,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.001,0.25,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.001,0.3,0.5677966101694916,0.9878787878787879,0.7188533627342889,0.7581762535941895
3,1000,0.001,0.35,0.6,0.9757575757575757,0.7318181818181818,0.7691919191919192
3,1000,0.001,0.4,0.6220338983050847,0.9393939393939394,0.7354685646500594,0.7656321341163611
3,1000,0.001,0.45,0.6694915254237288,0.8939393939393939,0.751592356687898,0.7716744253503403
3,1000,0.001,0.5,0.6932203389830508,0.8090909090909091,0.7468531468531469,0.7497214649757021
5,1000,0.1,0.05,0.6237288135593221,0.906060606060606,0.7292682926829268,0.7530192374342851
5,1000,0.1,0.1,0.6389830508474577,0.8727272727272727,0.7300380228136883,0.7472494487961395
5,1000,0.1,0.15,0.6338983050847458,0.8363636363636363,0.71875,0.7296706471494607
5,1000,0.1,0.2,0.6305084745762712,0.803030303030303,0.7085561497326204,0.7140316424463982
5,1000,0.1,0.25,0.6271186440677966,0.7727272727272727,0.6986301369863013,0.6994920179271235
5,1000,0.1,0.3,0.6254237288135593,0.7454545454545455,0.6900420757363254,0.6869734500014767
5,1000,0.1,0.35,0.6203389830508474,0.7272727272727273,0.6818181818181818,0.6764766307139188
5,1000,0.1,0.4,0.6050847457627119,0.6878787878787879,0.6608442503639009,0.6512692613351335
5,1000,0.1,0.45,0.6033898305084746,0.6696969696969697,0.6538461538461539,0.642310984683866
5,1000,0.1,0.5,0.6067796610169491,0.6575757575757576,0.6516516516516517,0.6386690234147862
5,1000,0.01,0.05,0.559322033898305,0.9939393939393939,0.7161572052401747,0.7564728776926245
5,1000,0.01,0.1,0.5677966101694916,0.9757575757575757,0.7163515016685206,0.7533018958651959
5,1000,0.01,0.15,0.588135593220339,0.9575757575757575,0.7222857142857143,0.755999021693937
5,1000,0.01,0.2,0.6135593220338983,0.9393939393939394,0.7311320754716982,0.761361778966512
5,1000,0.01,0.25,0.6237288135593221,0.9030303030303031,0.7286063569682151,0.7517884911859468
5,1000,0.01,0.3,0.6271186440677966,0.8666666666666667,0.7222222222222222,0.7386691776522286
5,1000,0.01,0.35,0.6491525423728813,0.8545454545454545,0.7315175097276264,0.7450718355486541
5,1000,0.01,0.4,0.6711864406779661,0.8333333333333334,0.739247311827957,0.7479223619464189
5,1000,0.01,0.45,0.6677966101694915,0.7727272727272727,0.7223796033994334,0.7209678287653993
5,1000,0.01,0.5,0.6796610169491526,0.7393939393939394,0.7208271787296898,0.7132940450242605
5,1000,0.001,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,1000,0.001,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,1000,0.001,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,1000,0.001,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,1000,0.001,0.25,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,1000,0.001,0.3,0.5813559322033899,0.9787878787878788,0.723404255319149,0.7611826887701393
5,1000,0.001,0.35,0.6220338983050847,0.9575757575757575,0.7391812865497077,0.7729303141435167
5,1000,0.001,0.4,0.652542372881356,0.9242424242424242,0.7484662576687117,0.7750836849308307
5,1000,0.001,0.45,0.6898305084745763,0.8848484848484849,0.7614080834419817,0.7786956922550142
5,1000,0.001,0.5,0.6779661016949152,0.7878787878787878,0.732394366197183,0.7327464185902954
7,1000,0.1,0.05,0.6271186440677966,0.803030303030303,0.7066666666666667,0.712271871254922
7,1000,0.1,0.1,0.6288135593220339,0.7696969696969697,0.6987620357634113,0.6990908549274716
7,1000,0.1,0.15,0.6220338983050847,0.7484848484848485,0.6889818688981868,0.6865002052293733
7,1000,0.1,0.2,0.6220338983050847,0.7363636363636363,0.6854724964739068,0.6812900103808759
7,1000,0.1,0.25,0.6186440677966102,0.7212121212121212,0.6790299572039943,0.6729620487375753
7,1000,0.1,0.3,0.6288135593220339,0.7181818181818181,0.683982683982684,0.6769926871621786
7,1000,0.1,0.35,0.6254237288135593,0.706060606060606,0.678311499272198,0.6699319447154545
7,1000,0.1,0.4,0.6254237288135593,0.7,0.6764275256222547,0.6672837514786046
7,1000,0.1,0.45,0.6220338983050847,0.6848484848484848,0.6696296296296297,0.6588373375943998
7,1000,0.1,0.5,0.6186440677966102,0.6727272727272727,0.6636771300448431,0.6516828235229086
7,1000,0.01,0.05,0.5711864406779661,0.9818181818181818,0.7192008879023308,0.7574018367994929
7,1000,0.01,0.1,0.6,0.9696969696969697,0.730593607305936,0.7667635256676353
7,1000,0.01,0.15,0.6237288135593221,0.9484848484848485,0.7382075471698113,0.7701404030713274
7,1000,0.01,0.2,0.6305084745762712,0.9121212121212121,0.7341463414634146,0.7589253427202993
7,1000,0.01,0.25,0.6372881355932203,0.8787878787878788,0.7304785894206548,0.7488515346005845
7,1000,0.01,0.3,0.6542372881355932,0.8606060606060606,0.7357512953367875,0.7501982146928138
7,1000,0.01,0.35,0.6440677966101694,0.8181818181818182,0.7200000000000001,0.7274165382639959
7,1000,0.01,0.4,0.6508474576271186,0.7848484848484848,0.7154696132596684,0.7170551852450906
7,1000,0.01,0.45,0.6644067796610169,0.7545454545454545,0.7155172413793105,0.7114898251952607
7,1000,0.01,0.5,0.6779661016949152,0.7333333333333333,0.7181008902077151,0.7098001084119879
7,1000,0.001,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,1000,0.001,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,1000,0.001,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,1000,0.001,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,1000,0.001,0.25,0.5661016949152542,0.9939393939393939,0.7192982456140351,0.7597797781562278
7,1000,0.001,0.3,0.6016949152542372,0.9787878787878788,0.7332576617480135,0.7712468185967097
7,1000,0.001,0.35,0.6305084745762712,0.9424242424242424,0.7404761904761904,0.7711363024922346
7,1000,0.001,0.4,0.6457627118644068,0.906060606060606,0.7410161090458488,0.7642798089902872
7,1000,0.001,0.45,0.6457627118644068,0.8515151515151516,0.7289234760051881,0.7420671131282489
7,1000,0.001,0.5,0.676271186440678,0.7757575757575758,0.728307254623044,0.7267786722737659
9,1000,0.1,0.05,0.6491525423728813,0.7727272727272727,0.7112970711297071,0.7110589620766204
9,1000,0.1,0.1,0.6457627118644068,0.7484848484848485,0.7027027027027027,0.6989834210173194
9,1000,0.1,0.15,0.6491525423728813,0.7393939393939394,0.7021582733812949,0.6969015850493719
9,1000,0.1,0.2,0.6593220338983051,0.7272727272727273,0.7048458149779736,0.6971468587163354
9,1000,0.1,0.25,0.652542372881356,0.7121212121212122,0.6962962962962962,0.6869866270996215
9,1000,0.1,0.3,0.6440677966101694,0.693939393939394,0.6856287425149701,0.6745453110215113
9,1000,0.1,0.35,0.6491525423728813,0.693939393939394,0.6887218045112782,0.6772712469411845
9,1000,0.1,0.4,0.6508474576271186,0.6909090909090909,0.688821752265861,0.6768594336006902
9,1000,0.1,0.45,0.6542372881355932,0.6909090909090909,0.6909090909090909,0.6786851566512584
9,1000,0.1,0.5,0.652542372881356,0.6848484848484848,0.6879756468797564,0.675122168203199
9,1000,0.01,0.05,0.6033898305084746,0.9696969696969697,0.7322654462242563,0.7684507488099003
9,1000,0.01,0.1,0.6288135593220339,0.9121212121212121,0.7332521315468941,0.7580623009967132
9,1000,0.01,0.15,0.6389830508474577,0.8818181818181818,0.7320754716981132,0.7509589014545842
9,1000,0.01,0.2,0.635593220338983,0.8454545454545455,0.721862871927555,0.7343035459070277
9,1000,0.01,0.25,0.6440677966101694,0.8272727272727273,0.7222222222222221,0.7311875820350396
9,1000,0.01,0.3,0.6542372881355932,0.8090909090909091,0.7235772357723577,0.7289684776662867
9,1000,0.01,0.35,0.6627118644067796,0.796969696969697,0.7255172413793104,0.7283996009185957
9,1000,0.01,0.4,0.6644067796610169,0.7787878787878788,0.7219101123595506,0.7217015902694821
9,1000,0.01,0.45,0.6728813559322034,0.7545454545454545,0.7206946454413893,0.716040485306349
9,1000,0.01,0.5,0.6694915254237288,0.7393939393939394,0.7144948755490483,0.7077934467889054
9,1000,0.001,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,1000,0.001,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,1000,0.001,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,1000,0.001,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,1000,0.001,0.25,0.5898305084745763,0.9878787878787879,0.7293064876957495,0.7690052613497045
9,1000,0.001,0.3,0.6322033898305085,0.9606060606060606,0.7450058754406581,0.7792717752924091
9,1000,0.001,0.35,0.6372881355932203,0.9121212121212121,0.7377450980392157,0.7623848152512162
9,1000,0.001,0.4,0.6322033898305085,0.8636363636363636,0.7242693773824651,0.7400363769497792
9,1000,0.001,0.45,0.6440677966101694,0.7909090909090909,0.7131147540983606,0.7160305472058736
9,1000,0.001,0.5,0.6457627118644068,0.7484848484848485,0.7027027027027027,0.6989834210173194
3,100,0.1,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.1,0.1,0.5644067796610169,1.0,0.7197382769901853,0.7613816855504009
3,100,0.1,0.15,0.5864406779661017,0.996969696969697,0.7294900221729491,0.7709667990362492
3,100,0.1,0.2,0.6305084745762712,0.9939393939393939,0.7505720823798627,0.7916733169651758
3,100,0.1,0.25,0.6677966101694915,0.9757575757575757,0.7666666666666667,0.803406950864578
3,100,0.1,0.3,0.6728813559322034,0.9272727272727272,0.760248447204969,0.7868008434699666
3,100,0.1,0.35,0.6966101694915254,0.8878787878787879,0.7660130718954249,0.7835006764219128
3,100,0.1,0.4,0.7016949152542373,0.8484848484848485,0.7608695652173914,0.7703497763188256
3,100,0.1,0.45,0.7016949152542373,0.7848484848484848,0.7463976945244957,0.7443136982090727
3,100,0.1,0.5,0.7050847457627119,0.7363636363636363,0.7363636363636363,0.7259373394966615
3,100,0.01,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.01,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.01,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.01,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.01,0.25,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.01,0.3,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.01,0.35,0.6169491525423729,0.990909090909091,0.7431818181818184,0.7836800205444274
3,100,0.01,0.4,0.6457627118644068,0.9515151515151515,0.7502986857825568,0.7825255163873717
3,100,0.01,0.45,0.688135593220339,0.8636363636363636,0.7559681697612732,0.7692467088726587
3,100,0.01,0.5,0.6898305084745763,0.7787878787878788,0.7374461979913917,0.7353548617512823
3,100,0.001,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.001,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.001,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.001,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.001,0.25,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.001,0.3,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.001,0.35,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.001,0.4,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.001,0.45,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.001,0.5,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,100,0.1,0.05,0.5661016949152542,1.0,0.7205240174672489,0.7622085707941677
5,100,0.1,0.1,0.5847457627118644,0.996969696969697,0.7286821705426357,0.7701325434080656
5,100,0.1,0.15,0.6186440677966102,0.9878787878787879,0.7434435575826681,0.7833221377526888
5,100,0.1,0.2,0.6406779661016949,0.9575757575757575,0.7488151658767773,0.7823562965180765
5,100,0.1,0.25,0.6474576271186441,0.9272727272727272,0.7463414634146341,0.7736906059353351
5,100,0.1,0.3,0.6694915254237288,0.8878787878787879,0.7503201024327785,0.7692301385784317
5,100,0.1,0.35,0.688135593220339,0.8606060606060606,0.7553191489361702,0.7680202675875233
5,100,0.1,0.4,0.688135593220339,0.8151515151515152,0.7451523545706371,0.7494798209808304
5,100,0.1,0.45,0.6915254237288135,0.7696969696969697,0.7362318840579709,0.7324847591612514
5,100,0.1,0.5,0.6864406779661016,0.7242424242424242,0.7209653092006034,0.7105494704697097
5,100,0.01,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,100,0.01,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,100,0.01,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,100,0.01,0.2,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,100,0.01,0.25,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,100,0.01,0.3,0.5711864406779661,1.0,0.7228915662650602,0.7646926689810088
5,100,0.01,0.35,0.6389830508474577,0.9818181818181818,0.7526132404181185,0.791138157694586
5,100,0.01,0.4,0.6796610169491526,0.9363636363636364,0.7657992565055762,0.7939413032727884
5,100,0.01,0.45,0.7033898305084746,0.8454545454545455,0.7612551159618008,0.7700331639749404
5,100,0.01,0.5,0.7084745762711865,0.7727272727272727,0.747800586510264,0.7430008118362411
5,100,0.001,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
