away_moneyline,home_moneyline,spread_line,home_spread_odds,total_line,temp,home_DVOA_Rank,home_DVOA,away_DVOA_Rank,away_DVOA,home_win
134,-148,3.0,102,44.0,72,9,0.13,5,0.24,0
638,-800,14.0,100,46.0,70,14,0.05,28,-0.22,0
201,-225,5.5,-101,39.5,69,7,0.18,25,-0.17,0
277,-315,7.5,102,46.0,70,26,-0.18,32,-0.29,1
-150,136,-3.0,-113,46.0,70,2,0.29,17,-0.05,1
205,-230,6.0,104,50.5,70,1,0.35,12,0.09,1
-400,346,-9.0,-105,48.5,73,27,-0.19,6,0.22,0
408,-480,12.0,108,46.0,68,16,-0.03,21,-0.09,1
-134,121,-2.5,104,46.5,70,19,-0.08,23,-0.12,1
104,-115,1.0,-108,42.0,88,8,0.14,3,0.28,0
153,-170,3.5,111,46.5,60,10,0.11,4,0.26,0
140,-155,3.0,-106,48.5,76,20,-0.09,13,0.07,0
569,-700,14.0,102,37.5,61,29,-0.22,31,-0.25,0
250,-283,7.0,-101,46.0,57,18,-0.06,30,-0.24,1
-155,140,-3.0,-104,46.5,62,20,-0.09,10,0.11,1
150,-166,3.0,-116,46.5,74,22,-0.11,23,-0.12,1
-139,126,-2.5,103,39.5,70,25,-0.17,9,0.13,1
-230,205,-5.5,-105,42.5,74,32,-0.29,18,-0.06,0
-190,171,-3.5,102,45.5,52,17,-0.05,1,0.35,0
-156,141,-3.0,-100,41.0,70,30,-0.24,8,0.14,0
148,-164,3.0,-117,45.5,54,3,0.28,19,-0.08,1
144,-160,3.0,-106,40.0,86,28,-0.22,27,-0.19,1
197,-220,5.0,-106,37.5,70,2,0.29,7,0.18,1
-265,235,-6.5,-107,48.0,68,21,-0.09,11,0.09,0
-105,-105,-1.0,-110,41.0,90,13,0.07,29,-0.22,1
-208,186,-4.0,-100,39.0,75,31,-0.25,15,0.02,0
179,-199,4.0,-110,40.0,79,4,0.26,24,-0.14,1
136,-150,3.0,104,56.5,56,6,0.22,14,0.05,1
201,-225,5.0,-103,48.5,70,5,0.24,16,-0.03,1
141,-156,3.0,-107,38.0,56,7,0.18,28,-0.22,1
116,-128,2.5,-106,47.0,42,22,-0.11,20,-0.09,1
423,-500,11.0,-100,44.0,39,24,-0.14,30,-0.24,1
241,-272,6.5,-110,49.5,62,6,0.22,13,0.07,1
305,-350,7.5,-106,46.0,70,1,0.35,25,-0.17,1
-280,248,-6.5,102,43.5,63,27,-0.19,14,0.05,0
604,-750,13.0,-110,45.0,67,5,0.24,21,-0.09,1
111,-123,1.5,-110,46.0,63,23,-0.12,9,0.13,0
222,-250,6.0,-102,45.0,50,15,0.02,26,-0.18,1
-167,151,-3.0,104,46.5,60,16,-0.03,11,0.09,0
-170,153,-3.0,109,44.5,70,12,0.09,4,0.26,0
-480,408,-11.0,-102,38.5,56,32,-0.29,2,0.29,0
273,-310,7.0,-103,42.0,44,10,0.11,29,-0.22,1
-175,158,-3.0,112,42.0,68,27,-0.19,22,-0.11,1
-148,134,-3.0,-115,42.0,61,9,0.13,14,0.05,1
225,-253,6.0,-110,45.0,70,26,-0.18,30,-0.24,0
205,-230,6.0,-100,38.0,78,8,0.14,24,-0.14,1
264,-300,7.0,-101,54.0,70,1,0.35,23,-0.12,1
-247,220,-5.5,102,42.5,56,31,-0.25,3,0.28,0
264,-300,7.0,103,41.0,61,5,0.24,29,-0.22,1
155,-172,3.0,-118,41.0,75,18,-0.06,7,0.18,1
338,-390,8.0,-105,44.5,36,15,0.02,16,-0.03,0
-130,118,-2.5,-108,39.0,61,21,-0.09,19,-0.08,0
116,-128,2.0,-107,53.0,70,11,0.09,10,0.11,1
-155,140,-3.0,100,44.5,77,28,-0.22,20,-0.09,0
-130,118,-2.5,-102,42.5,35,17,-0.05,12,0.09,0
-245,218,-6.0,-109,40.0,70,19,-0.08,15,0.02,0
-128,116,-2.0,-103,48.5,42,22,-0.11,1,0.35,0
201,-225,4.5,-115,37.5,40,25,-0.17,17,-0.05,0
385,-450,10.5,108,42.5,70,12,0.09,32,-0.29,1
-470,400,-10.5,-100,47.0,70,30,-0.24,4,0.26,0
197,-220,5.0,-108,40.5,76,8,0.14,13,0.07,1
113,-125,1.0,-117,44.5,79,23,-0.12,27,-0.19,1
197,-220,4.5,-110,40.5,53,18,-0.06,24,-0.14,1
-104,-106,-1.0,-114,43.0,44,16,-0.03,2,0.29,0
534,-650,12.0,-109,45.0,68,3,0.28,26,-0.18,1
166,-185,3.5,-105,49.0,70,14,0.05,11,0.09,1
-162,146,-3.0,102,41.5,68,21,-0.09,31,-0.25,1
-277,245,-7.0,-123,45.0,48,29,-0.22,6,0.22,0
318,-365,8.0,-100,38.5,49,9,0.13,28,-0.22,1
277,-315,7.0,102,44.5,40,4,0.26,18,-0.06,1
-155,140,-3.0,-107,41.0,33,25,-0.17,12,0.09,0
-310,273,-7.5,-113,37.0,38,32,-0.29,8,0.14,0
-134,121,-2.5,-102,38.5,28,17,-0.05,7,0.18,0
118,-130,2.5,-103,38.0,70,26,-0.18,19,-0.08,1
-119,108,-1.0,102,44.0,81,28,-0.22,23,-0.12,0
106,-117,1.0,-107,46.0,70,2,0.29,3,0.28,1
314,-360,9.5,102,52.5,70,1,0.35,16,-0.03,1
-390,338,-10.0,-119,44.5,50,31,-0.25,10,0.11,1
264,-300,7.0,-101,41.5,76,13,0.07,22,-0.11,1
140,-155,2.5,-128,37.5,60,29,-0.22,24,-0.14,0
-290,256,-7.0,-109,55.0,66,20,-0.09,6,0.22,0
-233,208,-6.0,-110,48.0,70,11,0.09,5,0.24,0
103,-114,1.0,-106,46.0,45,15,0.02,14,0.05,0
-135,122,-2.5,100,46.0,70,12,0.09,2,0.29,0
-117,106,-1.0,-100,46.5,70,11,0.09,13,0.07,0
273,-310,7.0,-108,44.0,33,16,-0.03,31,-0.25,1
400,-470,10.5,106,47.0,70,14,0.05,23,-0.12,1
277,-315,7.5,102,39.0,46,24,-0.14,32,-0.29,1
-174,157,-3.0,111,46.5,70,30,-0.24,18,-0.06,0
305,-350,8.5,104,47.5,62,10,0.11,22,-0.11,0
894,-1300,17.0,113,49.0,47,6,0.22,28,-0.22,1
-242,216,-5.5,-100,39.5,47,27,-0.19,9,0.13,0
604,-750,14.0,111,43.5,49,5,0.24,25,-0.17,1
-285,252,-7.0,-117,45.0,66,21,-0.09,15,0.02,0
-260,231,-6.5,-110,37.5,70,19,-0.08,8,0.14,1
131,-145,2.5,-118,54.0,72,3,0.28,1,0.35,1
186,-208,3.5,-111,41.0,61,20,-0.09,29,-0.22,1
704,-900,14.0,-106,43.0,38,4,0.26,17,-0.05,1
311,-357,7.5,-107,39.5,50,7,0.18,26,-0.18,1
-119,108,-1.5,-103,47.0,70,11,0.09,16,-0.03,1
110,-121,2.0,100,48.5,70,14,0.05,2,0.29,0
117,-129,2.5,-104,43.0,53,7,0.18,12,0.09,1
-325,285,-7.5,-115,48.5,48,22,-0.11,6,0.22,0
125,-138,2.5,-114,42.0,54,25,-0.17,21,-0.09,0
146,-162,3.0,-115,45.0,42,17,-0.05,23,-0.12,1
377,-440,10.0,103,41.0,70,8,0.14,30,-0.24,1
-117,106,-1.0,100,41.0,80,28,-0.22,29,-0.22,1
-190,171,-3.5,-102,44.0,48,27,-0.19,10,0.11,1
252,-285,7.0,-102,42.5,60,18,-0.06,26,-0.18,1
607,-754,13.5,106,45.0,68,13,0.07,32,-0.29,1
-310,273,-7.5,-117,43.0,70,19,-0.08,3,0.28,0
221,-248,5.5,-108,48.0,70,1,0.35,9,0.13,1
385,-450,10.0,-103,43.0,58,20,-0.09,31,-0.25,1
-190,171,-3.5,-100,46.5,44,15,0.02,5,0.24,1
-213,191,-4.5,-108,42.5,61,24,-0.14,4,0.26,0
121,-134,2.5,-105,51.5,70,14,0.05,1,0.35,1
162,-180,3.5,104,36.5,32,22,-0.11,30,-0.24,1
-128,116,-2.5,-108,40.5,41,9,0.13,2,0.29,1
231,-260,6.0,-109,40.5,31,24,-0.14,25,-0.17,0
-133,120,-2.5,-104,38.5,29,32,-0.29,17,-0.05,0
111,-123,1.0,-115,45.5,70,26,-0.18,21,-0.09,0
187,-209,4.5,102,48.5,46,10,0.11,20,-0.09,1
-195,175,-4.0,-109,42.0,39,31,-0.25,11,0.09,0
-123,111,0.0,-108,47.5,55,23,-0.12,12,0.09,0
-143,129,-2.5,104,42.0,70,19,-0.08,18,-0.06,1
-104,-106,-1.0,-111,40.5,60,29,-0.22,27,-0.19,1
235,-265,6.0,-108,46.5,81,13,0.07,16,-0.03,1
129,-143,3.0,113,41.0,54,8,0.14,15,0.02,1
-115,104,-1.0,-102,47.5,83,3,0.28,5,0.24,0
217,-244,6.0,-100,43.0,33,4,0.26,7,0.18,1
-485,412,-10.0,-106,48.0,55,28,-0.22,6,0.22,1
-145,131,-3.0,-115,40.5,70,30,-0.24,29,-0.22,0
211,-236,5.0,-109,43.5,70,12,0.09,25,-0.17,1
102,-113,1.0,-106,47.0,53,10,0.11,13,0.07,1
166,-185,3.5,-103,39.5,22,22,-0.11,28,-0.22,1
136,-150,3.0,-100,46.5,51,9,0.13,17,-0.05,1
-260,231,-6.5,-108,42.0,36,32,-0.29,7,0.18,0
385,-450,10.5,102,39.0,72,8,0.14,26,-0.18,1
534,-650,12.5,-110,42.5,70,2,0.29,24,-0.14,1
789,-1100,16.5,102,47.0,70,1,0.35,27,-0.19,1
-300,264,-7.5,-119,40.5,35,31,-0.25,5,0.24,0
181,-202,4.0,-110,40.0,50,16,-0.03,19,-0.08,1
-105,-105,-1.0,-110,47.5,47,15,0.02,3,0.28,0
-139,126,-2.5,102,53.0,42,4,0.26,6,0.22,0
111,-123,2.5,102,44.5,65,21,-0.09,18,-0.06,1
-143,129,-3.0,-115,46.0,57,20,-0.09,11,0.09,0
-320,281,-7.0,-105,49.5,71,23,-0.12,14,0.05,0
638,-800,13.5,-102,41.0,63,7,0.18,30,-0.24,1
-400,346,-8.5,-110,41.0,10,17,-0.05,2,0.29,0
385,-450,10.0,-102,46.5,55,9,0.13,23,-0.12,1
205,-230,5.5,-106,37.0,24,25,-0.17,32,-0.29,1
-154,139,-3.0,-106,43.5,35,24,-0.14,12,0.09,1
431,-510,11.0,-100,43.5,23,10,0.11,28,-0.22,1
431,-510,11.0,-107,47.5,35,6,0.22,22,-0.11,1
216,-242,5.5,-108,52.0,70,1,0.35,14,0.05,1
-300,264,-7.5,-117,42.5,40,27,-0.19,13,0.07,0
-230,205,-5.5,-105,46.0,39,18,-0.06,3,0.28,0
144,-160,3.0,-110,39.5,43,16,-0.03,29,-0.22,1
-208,186,-4.0,-108,43.0,52,21,-0.09,8,0.14,1
156,-173,3.0,-116,39.0,70,19,-0.08,31,-0.25,1
191,-213,4.5,-105,47.0,70,11,0.09,15,0.02,0
-400,346,-8.0,-107,45.5,70,26,-0.18,4,0.26,0
361,-420,10.0,-103,46.0,29,5,0.24,20,-0.09,1
277,-315,7.5,103,45.0,70,12,0.09,17,-0.05,1
201,-230,5.5,-102,42.0,70,30,-0.24,26,-0.18,1
581,-750,13.5,111,38.0,70,2,0.29,25,-0.17,1
851,-1400,17.0,109,43.5,13,6,0.22,27,-0.19,1
-230,201,-5.0,102,41.0,16,31,-0.25,16,-0.03,1
-200,176,-3.5,102,41.0,19,5,0.24,11,0.09,0
184,-210,5.0,102,38.5,11,4,0.26,32,-0.29,1
211,-236,5.0,-110,44.5,70,14,0.05,9,0.13,1
322,-370,8.0,102,40.0,19,7,0.18,24,-0.14,0
154,-174,3.0,-112,37.5,17,29,-0.22,10,0.11,0
-278,241,-6.5,102,44.5,67,3,0.28,21,-0.09,0
269,-305,7.0,104,43.0,62,13,0.07,20,-0.09,1
-130,118,-2.5,-108,41.5,71,28,-0.22,22,-0.11,0
325,-374,8.0,101,38.0,40,15,0.02,19,-0.08,0
-250,222,-6.0,-108,49.0,71,23,-0.12,1,0.35,1
125,-138,2.5,-113,40.0,23,18,-0.06,8,0.14,1
369,-430,8.5,-105,44.0,33,10,0.11,18,-0.06,0
222,-250,6.5,102,48.0,62,3,0.28,14,0.05,0
346,-400,8.5,-110,39.5,53,8,0.14,22,-0.11,1
235,-265,6.5,-107,47.5,70,1,0.35,9,0.13,1
-133,120,-2.5,-103,40.0,32,5,0.24,14,0.05,1
607,-790,13.5,-110,48.0,24,6,0.22,18,-0.06,1
248,-280,7.0,106,40.5,18,4,0.26,8,0.14,0
205,-230,5.5,-108,47.0,70,2,0.29,1,0.35,1
289,-330,7.5,-103,46.0,48,6,0.22,8,0.14,1
-147,133,-3.0,-115,39.0,47,5,0.24,2,0.29,1
181,-202,4.5,103,48.5,70,6,0.22,5,0.24,0
-104,-106,1.0,101,44.5,81,15,-0.01,17,-0.02,1
309,-355,7.5,-104,39.0,61,6,0.16,28,-0.19,1
-105,-105,-1.0,-113,47.5,70,8,0.12,24,-0.11,0
-115,104,-1.0,-103,43.5,89,27,-0.18,21,-0.06,1
238,-268,6.0,-108,46.5,70,10,0.11,30,-0.22,1
214,-240,6.0,-105,49.5,62,7,0.14,11,0.1,1
385,-450,10.0,-102,50.0,70,2,0.25,25,-0.14,0
-141,127,-2.5,106,43.0,59,16,-0.01,22,-0.09,0
166,-185,3.5,-106,48.0,84,4,0.22,1,0.33,0
117,-129,2.0,-106,43.5,70,32,-0.38,29,-0.2,0
134,-149,2.5,-121,42.5,81,14,0.0,18,-0.02,1
157,-175,3.0,-120,42.5,84,13,0.06,12,0.06,1
240,-271,6.5,-100,45.0,62,20,-0.04,5,0.19,1
297,-339,7.0,-114,44.0,70,23,-0.11,26,-0.17,0
-238,212,-6.0,-106,47.5,69,31,-0.23,3,0.24,0
104,-115,1.0,-109,43.0,82,24,-0.11,6,0.16,1
214,-240,5.5,-108,44.0,70,17,-0.02,14,0.0,1
-296,261,-7.5,-115,41.5,83,28,-0.19,4,0.22,0
351,-407,10.0,-102,51.0,70,2,0.25,19,-0.03,1
153,-170,3.0,-114,43.0,80,26,-0.17,27,-0.18,0
179,-199,4.5,-102,52.0,80,9,0.11,1,0.33,0
-142,129,-3.0,-117,46.5,91,25,-0.14,15,-0.01,1
-176,159,-3.5,-114,41.0,81,21,-0.06,11,0.1,1
213,-239,6.0,-102,48.0,71,29,-0.2,8,0.12,0
621,-775,13.5,-100,43.5,86,3,0.24,32,-0.38,1
210,-235,6.0,101,48.5,73,30,-0.22,23,-0.11,1
207,-231,5.5,-106,44.5,92,13,0.06,31,-0.23,1
-133,120,-2.0,-100,44.5,97,22,-0.09,7,0.14,1
138,-152,3.0,-102,42.0,70,18,-0.02,16,-0.01,1
206,-231,5.0,-108,42.5,79,5,0.19,12,0.06,1
153,-170,3.0,-115,41.0,83,19,-0.03,26,-0.17,1
113,-125,1.5,-110,54.0,70,17,-0.02,2,0.25,0
201,-225,5.5,-104,46.0,61,6,0.16,13,0.06,1
128,-142,2.5,-118,44.0,80,14,0.0,24,-0.11,1
230,-259,6.5,-102,44.0,70,11,0.1,16,-0.01,0
357,-415,10.0,100,39.0,89,22,-0.09,21,-0.06,0
222,-250,6.0,-108,53.0,70,1,0.33,30,-0.22,1
125,-138,3.0,111,46.0,90,27,-0.18,31,-0.23,1
803,-1200,16.5,-103,41.0,70,10,0.11,28,-0.19,0
243,-274,6.5,-108,45.5,61,15,-0.01,8,0.12,1
-135,122,-2.5,-101,46.5,62,29,-0.2,20,-0.04,1
254,-288,7.5,111,49.0,80,3,0.24,4,0.22,1
-252,224,-6.0,-111,39.0,70,32,-0.38,5,0.19,0
106,-117,1.0,-108,40.0,61,12,0.06,18,-0.02,1
-306,269,-7.0,-120,55.5,70,23,-0.11,7,0.14,1
106,-117,1.0,-112,55.0,77,25,-0.14,9,0.11,0
282,-321,7.5,104,48.5,75,3,0.24,10,0.11,1
161,-179,3.5,102,52.0,70,17,-0.02,24,-0.11,0
126,-140,3.0,113,46.0,66,5,0.19,25,-0.14,1
127,-140,2.5,-113,44.0,70,18,-0.02,23,-0.11,1
317,-365,8.5,-108,44.0,49,20,-0.04,28,-0.19,1
-115,104,-1.0,-103,48.0,70,8,0.12,11,0.1,0
293,-335,7.5,108,40.5,86,22,-0.09,26,-0.17,1
247,-279,6.5,-108,50.5,65,7,0.14,27,-0.18,1
-146,132,-3.0,-115,41.5,80,21,-0.06,15,-0.01,1
-192,173,-3.5,100,40.0,70,32,-0.38,12,0.06,0
122,-135,2.5,-111,44.5,71,31,-0.23,19,-0.03,1
368,-428,10.0,106,46.0,78,4,0.22,30,-0.22,1
-170,153,-3.5,-122,51.5,71,16,-0.01,2,0.25,0
153,-170,3.0,-115,51.0,69,9,0.11,6,0.16,0
-176,159,-3.5,-113,53.5,65,13,0.06,1,0.33,0
452,-537,10.5,-101,49.5,66,7,0.14,8,0.12,1
-269,238,-6.0,101,38.0,62,28,-0.19,21,-0.06,1
234,-264,7.0,111,43.5,80,14,0.0,16,-0.01,1
227,-255,6.0,-103,47.5,87,24,-0.11,27,-0.18,1
-171,154,-3.0,106,44.5,72,19,-0.03,6,0.16,1
114,-125,1.0,-117,50.0,70,23,-0.11,20,-0.04,1
131,-144,3.0,103,48.0,58,1,0.33,22,-0.09,1
-106,-104,-1.0,-110,42.0,77,26,-0.17,13,0.06,1
162,-180,3.5,-103,57.0,83,9,0.11,17,-0.02,1
205,-230,5.5,-105,52.0,75,4,0.22,31,-0.23,1
162,-180,3.5,-104,48.0,79,15,-0.01,10,0.11,0
-315,277,-7.5,-113,50.5,53,12,0.06,3,0.24,0
146,-161,3.0,-108,40.5,79,30,-0.22,32,-0.38,0
156,-173,3.5,102,45.0,70,11,0.1,18,-0.02,1
222,-250,5.5,-108,51.5,70,2,0.25,29,-0.2,1
-126,114,-1.5,-100,45.5,70,16,-0.01,15,-0.01,0
144,-159,3.0,-107,57.5,70,17,-0.02,25,-0.14,1
103,-113,1.0,-108,49.5,51,24,-0.11,9,0.11,0
-105,-105,1.0,101,47.0,51,19,-0.03,4,0.22,0
376,-439,10.5,106,40.5,70,11,0.1,28,-0.19,1
-287,254,-7.5,-123,40.5,89,27,-0.18,5,0.19,1
350,-405,10.0,112,43.5,70,10,0.11,32,-0.38,1
131,-145,2.5,-119,47.5,60,26,-0.17,8,0.12,1
-152,137,-3.0,-110,47.5,52,31,-0.23,12,0.06,0
-115,104,-1.0,-102,44.5,52,29,-0.2,14,0.0,1
-300,264,-7.0,-108,50.0,25,13,0.06,3,0.24,0
-173,156,-3.0,106,39.5,70,18,-0.02,22,-0.09,1
-137,124,-2.5,-103,43.5,66,21,-0.06,6,0.16,0
171,-190,4.0,-107,59.5,45,7,0.14,1,0.33,1
361,-420,9.0,-103,46.5,37,20,-0.04,30,-0.22,1
-110,-101,-1.0,-110,42.5,70,32,-0.38,13,0.06,0
-128,116,-1.0,107,49.0,44,5,0.19,7,0.14,0
258,-293,7.0,101,43.5,70,8,0.12,28,-0.19,1
188,-210,4.0,-110,43.0,68,22,-0.09,11,0.1,0
-177,159,-3.0,110,47.0,89,27,-0.18,23,-0.11,0
-175,157,-3.5,-119,45.0,46,26,-0.17,10,0.11,0
202,-226,5.0,-109,45.0,49,15,-0.01,14,0.0,0
163,-181,3.5,-105,52.5,79,25,-0.14,19,-0.03,1
129,-143,2.5,-114,49.0,54,6,0.16,2,0.25,0
-390,338,-8.0,-101,52.0,62,30,-0.22,3,0.24,0
-126,114,-1.5,101,40.5,52,29,-0.2,18,-0.02,1
240,-271,6.5,-106,56.0,59,1,0.33,24,-0.11,1
245,-277,6.5,-108,46.0,66,4,0.22,21,-0.06,1
187,-209,4.5,-101,52.0,70,17,-0.02,16,-0.01,1
295,-337,7.5,101,45.0,70,11,0.1,27,-0.18,1
-143,129,-2.5,102,44.0,61,14,0.0,6,0.16,1
305,-350,8.5,106,42.5,48,5,0.19,26,-0.17,1
173,-192,3.5,-108,55.0,55,24,-0.11,25,-0.14,1
146,-162,3.0,-110,47.5,70,23,-0.11,12,0.06,0
337,-389,8.5,-109,53.0,56,1,0.33,13,0.06,1
-108,-102,-1.0,-110,43.0,51,16,-0.01,29,-0.2,0
328,-378,8.5,-103,47.5,47,9,0.11,19,-0.03,1
-183,165,-3.5,-109,51.0,69,31,-0.23,8,0.12,0
-138,125,-2.5,104,40.0,70,32,-0.38,30,-0.22,1
297,-340,7.5,-105,57.0,82,3,0.24,20,-0.04,1
-130,118,-2.5,-103,53.5,70,10,0.11,2,0.25,0
-208,186,-4.0,-108,44.5,48,22,-0.09,15,-0.01,0
-1018,744,-13.5,-103,44.0,46,28,-0.19,7,0.14,0
-117,106,-1.5,-108,44.0,82,30,-0.22,31,-0.23,1
117,-129,1.5,-114,47.0,55,6,0.16,9,0.11,0
-400,346,-10.5,-125,38.0,49,28,-0.19,5,0.19,0
253,-286,6.0,-111,55.5,62,14,0.0,25,-0.14,1
-380,330,-7.5,-101,51.0,53,19,-0.03,1,0.33,0
140,-155,3.0,-103,43.5,87,27,-0.18,26,-0.17,1
195,-218,4.5,-110,47.0,70,10,0.11,23,-0.11,1
116,-128,1.5,-114,46.5,55,29,-0.2,17,-0.02,0
108,-119,1.0,-115,46.5,53,13,0.06,11,0.1,0
-106,-104,1.0,102,48.5,56,12,0.06,4,0.22,0
-133,120,-2.5,-108,57.5,70,2,0.25,3,0.24,1
198,-221,5.0,-108,56.0,40,7,0.14,20,-0.04,1
203,-228,4.5,-112,40.0,70,18,-0.02,21,-0.06,0
170,-189,3.5,-104,51.0,40,9,0.11,14,0.0,1
281,-320,7.5,102,44.5,37,5,0.19,23,-0.11,1
-253,225,-5.5,-103,53.0,39,24,-0.11,2,0.25,0
-238,212,-5.5,-108,49.5,36,19,-0.03,17,-0.02,1
141,-156,3.0,-105,48.0,70,8,0.12,22,-0.09,1
835,-1267,16.5,-104,49.5,43,1,0.33,32,-0.38,1
235,-265,6.5,-103,38.0,46,26,-0.17,28,-0.19,0
165,-183,3.5,-103,51.0,82,25,-0.14,29,-0.2,0
-244,217,-6.0,-112,47.0,46,21,-0.06,7,0.14,1
-458,391,-10.5,-116,50.0,69,31,-0.23,4,0.22,0
487,-585,13.0,102,48.5,33,20,-0.04,27,-0.18,1
361,-420,10.0,102,51.0,75,3,0.24,12,0.06,1
310,-355,7.5,-103,45.5,38,15,-0.01,18,-0.02,0
161,-179,3.0,-123,45.0,62,30,-0.22,16,-0.01,0
146,-162,3.0,-109,49.0,54,12,0.06,20,-0.04,1
168,-186,3.5,-103,50.0,70,17,-0.02,18,-0.02,0
231,-260,6.5,-101,44.0,48,6,0.16,24,-0.11,1
-192,173,-4.0,-115,48.0,70,23,-0.11,14,0.0,1
117,-129,2.0,-108,50.0,70,8,0.12,21,-0.06,1
-202,181,-4.0,-102,47.0,73,22,-0.09,9,0.11,0
146,-162,3.0,-114,54.5,42,16,-0.01,25,-0.14,1
-160,144,-3.0,102,40.5,48,29,-0.2,11,0.1,0
189,-211,4.5,-103,41.0,70,32,-0.38,31,-0.23,0
288,-329,7.5,104,47.0,69,4,0.22,13,0.06,0
290,-331,7.0,-105,56.5,70,2,0.25,15,-0.01,1
124,-137,2.5,-110,44.0,33,5,0.19,10,0.11,1
153,-170,3.0,-119,63.5,65,3,0.24,1,0.33,1
-161,146,-3.0,102,43.0,70,23,-0.11,5,0.19,0
279,-317,7.0,-103,40.0,70,18,-0.02,29,-0.2,1
433,-550,11.5,-110,61.0,70,2,0.25,17,-0.02,1
524,-691,13.0,103,42.0,60,6,0.16,31,-0.23,1
-155,140,-3.0,-106,36.5,44,28,-0.19,22,-0.09,1
146,-162,3.0,-112,46.5,57,14,0.0,12,0.06,0
-113,102,-1.0,-105,46.5,44,24,-0.11,19,-0.03,0
-585,487,-13.0,-121,46.5,54,26,-0.17,7,0.14,0
192,-215,4.5,-108,49.0,56,15,-0.01,16,-0.01,1
115,-127,1.5,-110,54.5,77,25,-0.14,30,-0.22,1
612,-837,14.0,-108,43.5,74,4,0.22,32,-0.38,1
-164,148,-3.0,-101,47.5,41,13,0.06,9,0.11,1
341,-394,9.0,-108,52.5,70,8,0.12,27,-0.18,1
184,-205,4.0,-103,48.5,70,10,0.11,20,-0.04,1
171,-190,3.5,102,42.5,70,11,0.1,21,-0.06,1
-313,275,-7.0,-103,51.5,70,18,-0.02,2,0.25,1
133,-147,2.5,-114,46.5,70,17,-0.02,6,0.16,0
-178,160,-3.5,-113,45.0,63,24,-0.11,13,0.06,0
-450,385,-10.5,-114,54.0,70,23,-0.11,3,0.24,0
548,-729,13.5,-103,41.0,34,20,-0.04,32,-0.38,0
219,-246,5.0,-112,47.5,70,11,0.1,19,-0.03,1
-199,179,-4.0,-103,45.5,78,22,-0.09,8,0.12,1
162,-180,3.5,-103,40.0,86,27,-0.18,28,-0.19,1
-185,166,-3.5,-109,44.0,52,16,-0.01,5,0.19,1
-185,166,-3.5,-110,52.0,81,25,-0.14,14,0.0,1
-769,593,-14.0,-112,53.5,57,31,-0.23,1,0.33,0
370,-431,10.5,113,40.5,70,21,-0.06,26,-0.17,1
217,-244,6.0,102,50.0,53,7,0.14,10,0.11,1
411,-500,10.0,102,45.5,45,12,0.06,30,-0.22,1
166,-185,3.5,101,53.5,57,9,0.11,4,0.22,0
213,-239,5.5,-105,45.0,36,15,-0.01,29,-0.2,1
221,-248,5.5,-107,36.5,44,21,-0.06,22,-0.09,1
189,-211,4.5,-105,37.0,31,28,-0.19,26,-0.17,0
-117,106,-1.0,-103,48.0,28,19,-0.03,14,0.0,1
166,-185,4.0,104,51.0,25,20,-0.04,17,-0.02,1
176,-196,4.0,-103,49.5,70,11,0.1,8,0.12,0
239,-269,6.5,-105,49.0,27,1,0.33,6,0.16,1
-367,319,-8.5,-108,49.5,82,27,-0.18,7,0.14,1
-380,330,-8.5,-108,55.0,71,25,-0.14,2,0.25,0
-167,151,-3.0,106,40.5,33,29,-0.2,16,-0.01,0
847,-1292,17.0,-102,48.5,70,4,0.22,24,-0.11,1
-164,148,-3.0,101,45.5,54,30,-0.22,13,0.06,1
-139,126,-2.5,-101,40.0,70,32,-0.38,23,-0.11,0
166,-185,3.5,-101,46.0,70,18,-0.02,15,-0.01,1
-449,384,-10.5,-133,51.0,55,31,-0.23,9,0.11,1
-139,126,-3.0,-120,50.5,29,5,0.19,3,0.24,1
151,-171,3.0,-117,45.5,48,12,0.06,10,0.11,1
174,-194,3.5,-111,54.0,39,1,0.33,4,0.22,0
-286,253,-7.0,-119,44.0,51,26,-0.17,11,0.1,0
116,-128,1.0,-119,47.0,46,13,0.06,19,-0.03,0
332,-382,10.0,114,43.5,70,17,-0.02,32,-0.38,1
328,-378,8.5,-107,44.5,43,6,0.16,25,-0.14,1
132,-146,2.5,-119,40.0,39,28,-0.19,23,-0.11,1
221,-248,6.0,-114,46.5,45,5,0.19,20,-0.04,1
140,-155,3.0,-101,46.0,43,24,-0.11,31,-0.23,1
155,-172,3.0,-119,47.0,70,8,0.12,18,-0.02,1
296,-338,7.5,102,36.0,64,22,-0.09,29,-0.2,0
311,-356,7.5,-103,45.0,70,10,0.11,27,-0.18,1
-123,112,-2.5,-110,42.0,40,16,-0.01,21,-0.06,0
-207,186,-3.5,101,44.0,61,30,-0.22,12,0.06,1
-129,117,-2.5,-105,55.0,42,9,0.11,7,0.14,1
590,-800,13.5,-107,52.5,60,3,0.24,15,-0.01,0
-248,221,-6.0,-106,50.5,48,14,0.0,2,0.25,0
481,-599,12.5,-101,38.0,51,21,-0.06,29,-0.2,1
178,-198,4.0,-101,42.5,60,4,0.22,6,0.16,0
-147,133,-2.5,106,46.5,52,14,0.0,17,-0.02,0
334,-385,10.0,102,44.0,37,19,-0.03,24,-0.11,1
277,-315,7.0,-101,48.0,70,18,-0.02,25,-0.14,1
-266,236,-6.5,-114,41.5,70,23,-0.11,10,0.11,0
346,-400,10.0,103,48.5,70,8,0.12,16,-0.01,1
