depth,n_tree,cut_off,accuracy,recall,f1,overall_score
9,1000,0.2,0.6101694915254238,0.9666666666666667,0.7350230414746544,0.7706197332222482
9,1000,0.25,0.6305084745762712,0.9484848484848485,0.7417061611374407,0.7735664947328535
9,1000,0.3,0.6542372881355932,0.9181818181818182,0.7481481481481482,0.7735224181551864
9,1000,0.35,0.6677966101694915,0.8848484848484849,0.7487179487179486,0.7671210145786417
9,1000,0.4,0.6796610169491526,0.8606060606060606,0.7503302509907529,0.7635324428486553
9,1000,0.45,0.6779661016949152,0.796969696969697,0.7346368715083799,0.7365242233909973
9,1000,0.5,0.6796610169491526,0.7363636363636363,0.7200000000000001,0.7120082177709297
3,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.2,0.5932203389830508,0.9848484848484849,0.7303370786516855,0.7694686341610737
3,100,0.25,0.6084745762711864,0.9575757575757575,0.7323290845886443,0.7661264728118627
3,100,0.3,0.6220338983050847,0.9424242424242424,0.736094674556213,0.7668509384285134
3,100,0.35,0.6305084745762712,0.9272727272727272,0.7373493975903613,0.7650435331464532
3,100,0.4,0.6576271186440678,0.896969696969697,0.7455919395465995,0.7667295850534547
3,100,0.45,0.688135593220339,0.8393939393939394,0.7506775067750677,0.7594023464631153
3,100,0.5,0.6983050847457627,0.7818181818181819,0.7435158501440922,0.7412130389026789
5,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,100,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,100,0.15,0.5830508474576271,0.9848484848484849,0.7254464285714285,0.7644485869591802
5,100,0.2,0.6033898305084746,0.9727272727272728,0.7328767123287672,0.7696646051881716
5,100,0.25,0.6152542372881356,0.9484848484848485,0.7338804220398594,0.7658731692709478
5,100,0.3,0.6457627118644068,0.9303030303030303,0.7460510328068043,0.7740389249914138
5,100,0.35,0.6593220338983051,0.8939393939393939,0.7458912768647281,0.7663842349008091
5,100,0.4,0.6779661016949152,0.8727272727272727,0.751958224543081,0.767550532988423
5,100,0.45,0.7,0.8363636363636363,0.757201646090535,0.7645217608180571
5,100,0.5,0.7,0.7878787878787878,0.7460545193687231,0.7446444357491703
7,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,100,0.1,0.5627118644067797,0.996969696969697,0.7183406113537117,0.7593407242433962
7,100,0.15,0.5898305084745763,0.9878787878787879,0.7293064876957495,0.7690052613497045
7,100,0.2,0.611864406779661,0.9696969696969697,0.7364787111622554,0.7726800292129621
7,100,0.25,0.6457627118644068,0.9575757575757575,0.751486325802616,0.7849415984142601
7,100,0.3,0.6508474576271186,0.9181818181818182,0.7463054187192117,0.771778231509383
7,100,0.35,0.6677966101694915,0.8909090909090909,0.7499999999999999,0.7695685670261941
7,100,0.4,0.6830508474576271,0.8666666666666667,0.7536231884057971,0.7677802341766969
7,100,0.45,0.7050847457627119,0.8272727272727273,0.7583333333333333,0.7635636021229241
7,100,0.5,0.6983050847457627,0.7696969696969697,0.7405247813411079,0.7361756119279468
9,100,0.05,0.5610169491525424,1.0,0.7181719260065288,0.7597296250530237
9,100,0.1,0.5745762711864407,0.996969696969697,0.7238723872387237,0.7651394517982871
9,100,0.15,0.6067796610169491,0.9878787878787879,0.7375565610859729,0.7774050033272366
9,100,0.2,0.6338983050847458,0.9666666666666667,0.747072599531616,0.7825458570943429
9,100,0.25,0.6508474576271186,0.9515151515151515,0.7529976019184651,0.7851200703535784
9,100,0.3,0.6440677966101694,0.9,0.7388059701492536,0.760957922253141
9,100,0.35,0.6728813559322034,0.8909090909090909,0.7528809218950064,0.7722237895787668
9,100,0.4,0.6864406779661016,0.8606060606060606,0.7543160690571049,0.7671209358764224
9,100,0.45,0.7033898305084746,0.8121212121212121,0.7538677918424754,0.7564596114907207
9,100,0.5,0.6983050847457627,0.7454545454545455,0.7343283582089551,0.7260293294697545
3,300,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.2,0.5796610169491525,0.9878787878787879,0.7244444444444446,0.7639947497574616
3,300,0.25,0.6067796610169491,0.9606060606060606,0.7321016166281755,0.7664957794170618
3,300,0.3,0.6254237288135593,0.9454545454545454,0.7384615384615385,0.7697799375765477
3,300,0.35,0.6271186440677966,0.9272727272727272,0.7355769230769231,0.7633227648058156
3,300,0.4,0.652542372881356,0.896969696969697,0.7427854454203263,0.7640991717571265
3,300,0.45,0.6813559322033899,0.8393939393939394,0.7466307277628031,0.7557935331200442
3,300,0.5,0.6949152542372882,0.7787878787878788,0.7406340057636888,0.7381123795962852
5,300,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,300,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,300,0.15,0.5813559322033899,0.990909090909091,0.7258601553829078,0.7660417261651297
5,300,0.2,0.6,0.9727272727272728,0.7312072892938496,0.7679781873403742
5,300,0.25,0.6152542372881356,0.9545454545454546,0.7351225204200702,0.7683074040845534
5,300,0.3,0.6491525423728813,0.9363636363636364,0.7490909090909093,0.7782023626091424
5,300,0.35,0.6593220338983051,0.9030303030303031,0.7478042659974906,0.7700522009753663
5,300,0.4,0.6813559322033899,0.8757575757575757,0.7545691906005221,0.7705608995204959
5,300,0.45,0.7084745762711865,0.8454545454545455,0.7643835616438356,0.7727708944565225
5,300,0.5,0.6983050847457627,0.7818181818181819,0.7435158501440922,0.7412130389026789
7,300,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,300,0.1,0.5576271186440678,0.996969696969697,0.7159956474428728,0.7568641543522124
7,300,0.15,0.5813559322033899,0.9818181818181818,0.7240223463687152,0.7623988201300956
7,300,0.2,0.6186440677966102,0.9727272727272728,0.7404844290657441,0.7772852565298757
7,300,0.25,0.6457627118644068,0.9484848484848485,0.7497005988023953,0.7813160530505501
7,300,0.3,0.6508474576271186,0.9151515151515152,0.7456790123456789,0.7705593283747708
7,300,0.35,0.6627118644067796,0.8848484848484849,0.7458492975734354,0.7644698822762334
7,300,0.4,0.6796610169491526,0.8666666666666667,0.7516425755584757,0.7659900863914316
7,300,0.45,0.7084745762711865,0.8333333333333334,0.7617728531855956,0.7678602542633719
7,300,0.5,0.6932203389830508,0.7575757575757576,0.7342143906020557,0.7283368290536214
9,300,0.05,0.5576271186440678,0.996969696969697,0.7159956474428728,0.7568641543522124
9,300,0.1,0.5627118644067797,0.9939393939393939,0.7177242888402625,0.7581251823954788
9,300,0.15,0.5932203389830508,0.9818181818181818,0.7297297297297297,0.7682560835103208
9,300,0.2,0.6288135593220339,0.9727272727272728,0.745644599303136,0.7823951437841475
9,300,0.25,0.6423728813559322,0.9545454545454546,0.7491082045184304,0.7820088468066057
9,300,0.3,0.652542372881356,0.9181818181818182,0.7472256473489519,0.7726499461373754
9,300,0.35,0.6694915254237288,0.8909090909090909,0.7509578544061303,0.77045282357965
9,300,0.4,0.6796610169491526,0.8545454545454545,0.749003984063745,0.7610701518527841
9,300,0.45,0.7,0.8181818181818182,0.7531380753138075,0.7571066311652085
9,300,0.5,0.7016949152542373,0.7575757575757576,0.7396449704142012,0.7329718810813987
3,500,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.2,0.576271186440678,0.9878787878787879,0.7228381374722838,0.7623293705972499
3,500,0.25,0.6084745762711864,0.9606060606060606,0.7329479768786128,0.7673428712519533
3,500,0.3,0.6271186440677966,0.9454545454545454,0.7393364928909951,0.7706365608044458
3,500,0.35,0.6322033898305085,0.9272727272727272,0.738238841978287,0.7659049863605075
3,500,0.4,0.6559322033898305,0.8909090909090909,0.7433628318584071,0.7634013753857761
3,500,0.45,0.6864406779661016,0.8363636363636363,0.7489823609226594,0.7572622250841325
3,500,0.5,0.6915254237288135,0.7818181818181819,0.7392550143266475,0.7375328732912143
5,500,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.15,0.5779661016949152,0.9878787878787879,0.7236403995560488,0.7631617630432507
5,500,0.2,0.6,0.9727272727272728,0.7312072892938496,0.7679781873403742
5,500,0.25,0.6152542372881356,0.9484848484848485,0.7338804220398594,0.7658731692709478
5,500,0.3,0.6423728813559322,0.9303030303030303,0.7442424242424241,0.7723061119671288
5,500,0.35,0.6593220338983051,0.9090909090909091,0.7490636704119851,0.7724922044670665
5,500,0.4,0.6779661016949152,0.8727272727272727,0.751958224543081,0.767550532988423
5,500,0.45,0.7033898305084746,0.8454545454545455,0.7612551159618008,0.7700331639749404
5,500,0.5,0.6983050847457627,0.7757575757575758,0.7420289855072465,0.7386972153368617
7,500,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,500,0.1,0.5576271186440678,0.9939393939393939,0.7153762268266085,0.7556475798033567
7,500,0.15,0.5847457627118644,0.9818181818181818,0.7256438969764838,0.7640692805021766
7,500,0.2,0.6152542372881356,0.9727272727272728,0.7387802071346374,0.7755872390500151
7,500,0.25,0.6389830508474577,0.9545454545454546,0.7473309608540925,0.7802864887490015
7,500,0.3,0.6542372881355932,0.9212121212121213,0.7487684729064039,0.7747392940847062
7,500,0.35,0.6644067796610169,0.8939393939393939,0.748730964467005,0.7690257126891386
7,500,0.4,0.688135593220339,0.8696969696969697,0.7572559366754618,0.7716961665309235
7,500,0.45,0.7050847457627119,0.8333333333333334,0.7596685082872928,0.7660288624611127
7,500,0.5,0.7067796610169491,0.7818181818181819,0.7489114658925979,0.7458364362425763
9,500,0.05,0.5576271186440678,0.996969696969697,0.7159956474428728,0.7568641543522124
9,500,0.1,0.5610169491525424,0.9939393939393939,0.7169398907103824,0.757298744600773
9,500,0.15,0.5932203389830508,0.9787878787878788,0.7291196388261852,0.7670426188657049
9,500,0.2,0.6305084745762712,0.9727272727272728,0.7465116279069768,0.7832491250701737
9,500,0.25,0.6406779661016949,0.9393939393939394,0.7451923076923078,0.7750880710626474
9,500,0.3,0.652542372881356,0.9090909090909091,0.7453416149068324,0.7689916322930325
9,500,0.35,0.6711864406779661,0.8909090909090909,0.7519181585677749,0.7713378967182772
9,500,0.4,0.6847457627118644,0.8515151515151516,0.751336898395722,0.7625326042075793
9,500,0.45,0.7016949152542373,0.8181818181818182,0.7541899441340784,0.7580222258567112
9,500,0.5,0.6932203389830508,0.7636363636363637,0.7357664233576644,0.7308743753256929
3,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.2,0.588135593220339,0.9878787878787879,0.7284916201117319,0.7681686670702863
3,1000,0.25,0.6084745762711864,0.9606060606060606,0.7329479768786128,0.7673428712519533
3,1000,0.3,0.6271186440677966,0.9454545454545454,0.7393364928909951,0.7706365608044458
3,1000,0.35,0.6322033898305085,0.9272727272727272,0.738238841978287,0.7659049863605075
3,1000,0.4,0.6627118644067796,0.896969696969697,0.7484197218710493,0.7693670944158421
3,1000,0.45,0.6898305084745763,0.8393939393939394,0.751696065128901,0.7603068376658055
3,1000,0.5,0.6932203389830508,0.7848484848484848,0.7410586552217453,0.739709159684427
5,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,1000,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,1000,0.15,0.576271186440678,0.9878787878787879,0.7228381374722838,0.7623293705972499
5,1000,0.2,0.6,0.9727272727272728,0.7312072892938496,0.7679781873403742
5,1000,0.25,0.6101694915254238,0.9454545454545454,0.730679156908665,0.7621010646295447
5,1000,0.3,0.6440677966101694,0.9333333333333333,0.7457627118644069,0.7743879472693033
5,1000,0.35,0.6593220338983051,0.906060606060606,0.7484355444305381,0.7712727281298165
5,1000,0.4,0.6847457627118644,0.8757575757575757,0.756544502617801,0.7723492803624138
5,1000,0.45,0.711864406779661,0.8454545454545455,0.7664835164835165,0.7746008229059077
5,1000,0.5,0.6966101694915254,0.7727272727272727,0.7402031930333817,0.73651354508406
7,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,1000,0.1,0.559322033898305,0.996969696969697,0.7167755991285403,0.7576891099988474
7,1000,0.15,0.5915254237288136,0.9818181818181818,0.7289088863892014,0.7674174973120657
7,1000,0.2,0.6152542372881356,0.9696969696969697,0.7381776239907729,0.7743762769919593
7,1000,0.25,0.6338983050847458,0.9484848484848485,0.7434679334916865,0.7752836956870937
7,1000,0.3,0.6559322033898305,0.9212121212121213,0.749691738594328,0.7756120210654265
7,1000,0.35,0.6627118644067796,0.8909090909090909,0.7471410419313851,0.7669206657490851
7,1000,0.4,0.6864406779661016,0.8666666666666667,0.7556142668428005,0.7695738704918563
7,1000,0.45,0.7016949152542373,0.8272727272727273,0.7562326869806093,0.7617334431691912
7,1000,0.5,0.7,0.7727272727272727,0.7423580786026202,0.738361783776631
9,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,1000,0.1,0.5610169491525424,0.9939393939393939,0.7169398907103824,0.757298744600773
9,1000,0.15,0.5932203389830508,0.9818181818181818,0.7297297297297297,0.7682560835103208
9,1000,0.2,0.6288135593220339,0.9727272727272728,0.745644599303136,0.7823951437841475
9,1000,0.25,0.6389830508474577,0.9454545454545454,0.7455197132616488,0.7766524365212173
9,1000,0.3,0.652542372881356,0.9121212121212121,0.7459727385377943,0.7702121078467874
9,1000,0.35,0.6711864406779661,0.8909090909090909,0.7519181585677749,0.7713378967182772
9,1000,0.4,0.6830508474576271,0.8575757575757575,0.751660026560425,0.7640955438646033
9,1000,0.45,0.7,0.8181818181818182,0.7531380753138075,0.7571066311652085
9,1000,0.5,0.7016949152542373,0.7757575757575758,0.7441860465116279,0.7405461791744803
3,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.2,0.576271186440678,0.996969696969697,0.724669603524229,0.7659701623115346
3,100,0.25,0.5949152542372881,0.9606060606060606,0.7262313860252005,0.7605842336228497
3,100,0.3,0.6101694915254238,0.9545454545454546,0.7325581395348837,0.7657576952019207
3,100,0.35,0.6237288135593221,0.9363636363636364,0.7357142857142857,0.7652689118790814
3,100,0.4,0.6457627118644068,0.8939393939393939,0.7384230287859825,0.759375044863261
3,100,0.45,0.676271186440678,0.8545454545454545,0.7470198675496689,0.7592788361786004
3,100,0.5,0.6983050847457627,0.796969696969697,0.7471590909090909,0.7474779575415168
5,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,100,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,100,0.15,0.5813559322033899,1.0,0.7276736493936052,0.7696765271989984
5,100,0.2,0.5949152542372881,0.9787878787878788,0.7299435028248589,0.7678822119500085
5,100,0.25,0.6203389830508474,0.9636363636363636,0.7395348837209302,0.7745034101360471
5,100,0.3,0.6254237288135593,0.9393939393939394,0.7372175980975029,0.7673450887683338
5,100,0.35,0.6322033898305085,0.9121212121212121,0.7350427350427351,0.7597891123314852
5,100,0.4,0.6694915254237288,0.8727272727272727,0.7470817120622567,0.7631001700710861
5,100,0.45,0.6932203389830508,0.8393939393939394,0.7537414965986394,0.7621185916585431
5,100,0.5,0.7152542372881356,0.8090909090909091,0.7606837606837606,0.7616763023542684
7,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,100,0.1,0.5644067796610169,1.0,0.7197382769901853,0.7613816855504009
7,100,0.15,0.5898305084745763,0.9939393939393939,0.7305122494432073,0.7714273839523925
7,100,0.2,0.6033898305084746,0.9757575757575757,0.7334851936218678,0.7708775332959727
7,100,0.25,0.6203389830508474,0.9575757575757575,0.7383177570093458,0.7720774992119835
7,100,0.3,0.635593220338983,0.9303030303030303,0.7406513872135102,0.7688492126185079
7,100,0.35,0.6491525423728813,0.8909090909090909,0.739622641509434,0.759894758263802
7,100,0.4,0.6779661016949152,0.8636363636363636,0.75,0.7638674884437596
7,100,0.45,0.7101694915254237,0.8393939393939394,0.7641379310344827,0.7712337873179486
7,100,0.5,0.7169491525423729,0.793939393939394,0.7583212735166425,0.7564032733328032
9,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,100,0.1,0.5694915254237288,0.990909090909091,0.7202643171806168,0.7602216445044788
9,100,0.15,0.588135593220339,0.9787878787878788,0.7266591676040495,0.7645275465374225
9,100,0.2,0.6067796610169491,0.9666666666666667,0.7333333333333334,0.7689265536723164
9,100,0.25,0.6288135593220339,0.9545454545454546,0.7420494699646644,0.7751361612773843
9,100,0.3,0.6288135593220339,0.9181818181818182,0.7345454545454545,0.7605136106831022
9,100,0.35,0.6491525423728813,0.8909090909090909,0.739622641509434,0.759894758263802
9,100,0.4,0.676271186440678,0.8575757575757575,0.7476882430647291,0.7605117290270549
9,100,0.45,0.6932203389830508,0.8303030303030303,0.7517146776406034,0.7584126823088949
9,100,0.5,0.7067796610169491,0.7909090909090909,0.7510791366906475,0.7495892962055626
3,300,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,300,0.2,0.5915254237288136,0.9939393939393939,0.7313266443701226,0.7722638206794433
3,300,0.25,0.5949152542372881,0.9606060606060606,0.7262313860252005,0.7605842336228497
3,300,0.3,0.6101694915254238,0.9545454545454546,0.7325581395348837,0.7657576952019207
3,300,0.35,0.6254237288135593,0.9424242424242424,0.737841043890866,0.7685630050428892
3,300,0.4,0.6406779661016949,0.896969696969697,0.7363184079601991,0.7579886903438636
3,300,0.45,0.6711864406779661,0.8484848484848485,0.7427055702917772,0.7541256198181973
3,300,0.5,0.7067796610169491,0.803030303030303,0.7539118065433855,0.7545739235302125
5,300,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,300,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,300,0.15,0.5796610169491525,1.0,0.7268722466960351,0.7688444212150625
5,300,0.2,0.5932203389830508,0.9727272727272728,0.7278911564625851,0.7646129227243029
5,300,0.25,0.611864406779661,0.9636363636363636,0.7352601156069365,0.7702536286743203
5,300,0.3,0.6305084745762712,0.9424242424242424,0.7404761904761904,0.7711363024922346
5,300,0.35,0.6372881355932203,0.9121212121212121,0.7377450980392157,0.7623848152512162
5,300,0.4,0.6745762711864407,0.8727272727272727,0.7500000000000001,0.7657678479712379
5,300,0.45,0.6966101694915254,0.8424242424242424,0.7564625850340136,0.7651656656499272
5,300,0.5,0.7152542372881356,0.803030303030303,0.7593123209169054,0.7591989537451146
7,300,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,300,0.1,0.5627118644067797,1.0,0.7189542483660131,0.7605553709242643
7,300,0.15,0.588135593220339,0.990909090909091,0.7290969899665553,0.7693805580319951
7,300,0.2,0.6084745762711864,0.9727272727272728,0.7353951890034364,0.7721990126672985
7,300,0.25,0.6186440677966102,0.9515151515151515,0.7362250879249707,0.7687947690789109
7,300,0.3,0.6338983050847458,0.9363636363636364,0.7410071942446044,0.7704230452309956
7,300,0.35,0.6440677966101694,0.8909090909090909,0.736842105263158,0.7572729975941394
7,300,0.4,0.6864406779661016,0.8666666666666667,0.7556142668428005,0.7695738704918563
7,300,0.45,0.7033898305084746,0.8393939393939394,0.7599451303155007,0.7675763000726382
7,300,0.5,0.7050847457627119,0.7878787878787878,0.7492795389048993,0.7474143575154663
9,300,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,300,0.1,0.5711864406779661,0.996969696969697,0.7222832052689353,0.7634797809721995
9,300,0.15,0.588135593220339,0.9848484848484849,0.7278835386338186,0.7669558722342141
9,300,0.2,0.6050847457627119,0.9636363636363636,0.7318757192174912,0.7668656095388556
9,300,0.25,0.611864406779661,0.9454545454545454,0.731535756154748,0.7629515694629848
9,300,0.3,0.6457627118644068,0.9212121212121213,0.744186046511628,0.7703869598627188
9,300,0.35,0.6559322033898305,0.8909090909090909,0.7433628318584071,0.7634013753857761
9,300,0.4,0.676271186440678,0.8606060606060606,0.7483530961791832,0.7617434477419739
9,300,0.45,0.7016949152542373,0.8303030303030303,0.7569060773480663,0.7629680076351114
9,300,0.5,0.7050847457627119,0.7909090909090909,0.75,0.7486646122239343
3,500,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,500,0.2,0.5932203389830508,0.9939393939393939,0.7321428571428572,0.7731008633551006
3,500,0.25,0.5949152542372881,0.9606060606060606,0.7262313860252005,0.7605842336228497
3,500,0.3,0.6135593220338983,0.9545454545454546,0.7342657342657342,0.7674568369483623
3,500,0.35,0.6254237288135593,0.9424242424242424,0.737841043890866,0.7685630050428892
3,500,0.4,0.6457627118644068,0.9090909090909091,0.7416563658838072,0.7655033289463744
3,500,0.45,0.6711864406779661,0.8515151515151516,0.7433862433862433,0.755362611859787
3,500,0.5,0.7050847457627119,0.796969696969697,0.7514285714285713,0.7511610047203267
5,500,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,500,0.15,0.5847457627118644,0.996969696969697,0.7286821705426357,0.7701325434080656
5,500,0.2,0.5966101694915255,0.9787878787878788,0.7307692307692307,0.768722426349545
5,500,0.25,0.6152542372881356,0.9636363636363636,0.7369640787949016,0.7719515599064669
5,500,0.3,0.6305084745762712,0.9484848484848485,0.7417061611374407,0.7735664947328535
5,500,0.35,0.6305084745762712,0.9151515151515152,0.734793187347932,0.7601510590252395
5,500,0.4,0.6813559322033899,0.8878787878787879,0.7571059431524548,0.7754468877448776
5,500,0.45,0.6915254237288135,0.8424242424242424,0.7533875338753387,0.7624457333427982
5,500,0.5,0.7135593220338983,0.803030303030303,0.7582260371959942,0.7582718874200651
7,500,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,500,0.1,0.5644067796610169,1.0,0.7197382769901853,0.7613816855504009
7,500,0.15,0.588135593220339,0.990909090909091,0.7290969899665553,0.7693805580319951
7,500,0.2,0.6084745762711864,0.9727272727272728,0.7353951890034364,0.7721990126672985
7,500,0.25,0.6152542372881356,0.9515151515151515,0.7345029239766082,0.7670907709266318
7,500,0.3,0.6423728813559322,0.9363636363636364,0.7454764776839565,0.7747376651345084
7,500,0.35,0.6508474576271186,0.8909090909090909,0.7405541561712846,0.760770234902498
7,500,0.4,0.688135593220339,0.8696969696969697,0.7572559366754618,0.7716961665309235
7,500,0.45,0.7084745762711865,0.8363636363636363,0.7624309392265193,0.769089717287114
7,500,0.5,0.7016949152542373,0.7818181818181819,0.7456647398843931,0.7430592789856041
9,500,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,500,0.1,0.5728813559322034,1.0,0.7236842105263158,0.7655218554861731
9,500,0.15,0.5898305084745763,0.9878787878787879,0.7293064876957495,0.7690052613497045
9,500,0.2,0.6101694915254238,0.9757575757575757,0.7368421052631579,0.7742563908487191
9,500,0.25,0.6186440677966102,0.9484848484848485,0.7356051703877791,0.7675780288897459
9,500,0.3,0.6406779661016949,0.9333333333333333,0.7439613526570049,0.7726575506973444
9,500,0.35,0.6508474576271186,0.8878787878787879,0.73989898989899,0.7595417451349654
9,500,0.4,0.676271186440678,0.8636363636363636,0.7490144546649146,0.762974001580652
9,500,0.45,0.6983050847457627,0.8333333333333334,0.7554945054945055,0.7623776411912004
9,500,0.5,0.711864406779661,0.7909090909090909,0.754335260115607,0.7523695859347863
3,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.15,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,1000,0.2,0.5915254237288136,0.9939393939393939,0.7313266443701226,0.7722638206794433
3,1000,0.25,0.5966101694915255,0.9606060606060606,0.7270642201834863,0.7614268167603574
3,1000,0.3,0.6135593220338983,0.9545454545454546,0.7342657342657342,0.7674568369483623
3,1000,0.35,0.6271186440677966,0.9424242424242424,0.7387173396674583,0.7694200753864991
3,1000,0.4,0.6440677966101694,0.9030303030303031,0.739454094292804,0.7621840646444255
3,1000,0.45,0.6694915254237288,0.8484848484848485,0.7417218543046357,0.7532327427377377
3,1000,0.5,0.7050847457627119,0.8,0.7521367521367521,0.752407165966488
5,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,1000,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
5,1000,0.15,0.5847457627118644,0.996969696969697,0.7286821705426357,0.7701325434080656
5,1000,0.2,0.6,0.9818181818181818,0.7330316742081447,0.7716166186754422
5,1000,0.25,0.611864406779661,0.9606060606060606,0.7346465816917729,0.7690390163591649
5,1000,0.3,0.6271186440677966,0.9393939393939394,0.738095238095238,0.7682026071856581
5,1000,0.35,0.635593220338983,0.9181818181818182,0.7381242387332522,0.7639664257513511
5,1000,0.4,0.6745762711864407,0.8757575757575757,0.7506493506493506,0.766994399197789
5,1000,0.45,0.6932203389830508,0.8424242424242424,0.7544097693351424,0.7633514502474785
5,1000,0.5,0.711864406779661,0.8,0.7564469914040115,0.7561037993945575
7,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
7,1000,0.1,0.5627118644067797,1.0,0.7189542483660131,0.7605553709242643
7,1000,0.15,0.588135593220339,0.9878787878787879,0.7284916201117319,0.7681686670702863
7,1000,0.2,0.6050847457627119,0.9727272727272728,0.7337142857142858,0.7705087680680901
7,1000,0.25,0.6101694915254238,0.9515151515151515,0.731934731934732,0.7645397916584358
7,1000,0.3,0.6389830508474577,0.9363636363636364,0.7436823104693141,0.7730096658934693
7,1000,0.35,0.6406779661016949,0.8909090909090909,0.7349999999999999,0.7555290190035953
7,1000,0.4,0.6864406779661016,0.8727272727272727,0.7568988173455979,0.7720222560129907
7,1000,0.45,0.7084745762711865,0.8484848484848485,0.7650273224043717,0.7739955823868022
7,1000,0.5,0.7067796610169491,0.793939393939394,0.751793400286944,0.7508374850810956
9,1000,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
9,1000,0.1,0.5728813559322034,1.0,0.7236842105263158,0.7655218554861731
9,1000,0.15,0.5915254237288136,0.9878787878787879,0.7301231802911535,0.7698424639662517
9,1000,0.2,0.6084745762711864,0.9696969696969697,0.7347876004592423,0.7709863821424662
9,1000,0.25,0.6254237288135593,0.9575757575757575,0.7409144196951934,0.7746379686948367
9,1000,0.3,0.6440677966101694,0.9303030303030303,0.7451456310679613,0.7731721526603871
9,1000,0.35,0.6491525423728813,0.8878787878787879,0.738965952080706,0.7586657607774585
9,1000,0.4,0.676271186440678,0.8575757575757575,0.7476882430647291,0.7605117290270549
9,1000,0.45,0.6966101694915254,0.8333333333333334,0.7544581618655694,0.7614672215634761
9,1000,0.5,0.711864406779661,0.793939393939394,0.755043227665706,0.7536156761282536
3,100,0.05,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
3,100,0.1,0.559322033898305,1.0,0.717391304347826,0.7589044460820437
